,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
1,CONT_AWD_SECHQ109CALLA0005_5000_SECHQ109F0250_5000,209418.2,2009,2009-09-17,2010-09-20,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,,2010-09-20,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ109CALLA0005_5000_SECHQ109F0250_5000/,3,11
2,CONT_AWD_SECHQ109CALLA0010_5000_SECHQ109F0250_5000,269287.7,2009,2009-09-21,2010-09-20,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,,2010-09-20,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ109CALLA0010_5000_SECHQ109F0250_5000/,2,11
3,CONT_AWD_SECHQ109CALLA0001_5000_SECHQ109F0250_5000,2721025.8,2009,2009-08-05,2010-08-04,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,COMPETITIVE DELIVERY ORDER,2011-08-04,SIMPLIFIED ACQUISITION,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ109CALLA0001_5000_SECHQ109F0250_5000/,10,11
4,CONT_AWD_SECHQ109CALLA0002_5000_SECHQ109F0250_5000,265668.68,2009,2009-09-10,2010-09-09,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,COMPETITIVE DELIVERY ORDER,2010-09-09,SIMPLIFIED ACQUISITION,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ109CALLA0002_5000_SECHQ109F0250_5000/,3,11
5,CONT_AWD_SECHQ110CALLA0007_5000_SECHQ109F0250_5000,79252.76,2010,2010-07-15,2011-07-14,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-07-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0007_5000_SECHQ109F0250_5000/,1,11
6,CONT_AWD_SECHQ110CALLA0015_5000_SECHQ109F0250_5000,219396.45,2010,2010-08-26,2011-08-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0015_5000_SECHQ109F0250_5000/,1,11
7,CONT_AWD_SECHQ110CALLA0006_5000_SECHQ109F0250_5000,2275097.77,2010,2010-06-14,2011-12-13,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-12-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0006_5000_SECHQ109F0250_5000/,4,11
8,CONT_AWD_SECHQ110CALLA0020_5000_SECHQ109F0250_5000,979578.3,2010,2010-09-11,2011-06-20,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-06-20,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0020_5000_SECHQ109F0250_5000/,2,11
9,CONT_AWD_SECHQ110CALLA0005_5000_SECHQ109F0250_5000,239494.7,2010,2010-05-13,2010-12-12,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2010-12-12,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0005_5000_SECHQ109F0250_5000/,1,11
10,CONT_AWD_SECHQ110CALLA0010_5000_SECHQ109F0250_5000,3500453.43,2010,2010-07-29,2011-07-29,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2013-07-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0010_5000_SECHQ109F0250_5000/,4,11
11,CONT_AWD_SECHQ110CALLA0003_5000_SECHQ109F0250_5000,2162315.0,2010,2010-04-09,2011-05-02,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-05-02,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0003_5000_SECHQ109F0250_5000/,4,11
12,CONT_AWD_SECHQ110CALLA0004_5000_SECHQ109F0250_5000,1620168.64,2010,2010-05-07,2011-05-06,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-05-06,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0004_5000_SECHQ109F0250_5000/,2,11
13,CONT_AWD_SECHQ110CALLA0017_5000_SECHQ109F0250_5000,483125.0,2010,2010-09-01,2011-08-31,D301,ADP FACILITY MANAGEMENT,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0017_5000_SECHQ109F0250_5000/,1,11
14,CONT_AWD_SECHQ110CALLA0018_5000_SECHQ109F0250_5000,298792.96,2010,2010-09-08,2011-03-14,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,148095086,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2011-03-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ110CALLA0018_5000_SECHQ109F0250_5000/,1,11
0,CONT_AWD_SECHQ109C0054_5000_-NONE-_-NONE-,195000.0,2009,2009-06-30,2010-06-29,D307,AUTOMATED INFORMATION SYSTEM SVCS,174708904,FINANCIAL TRACKING TECHNOLOGIES LLC,FULL AND OPEN COMPETITION,2014-06-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ109C0054_5000_-NONE-_-NONE-/,9,12
0,CONT_AWD_SECHQ113C0113_5000_-NONE-_-NONE-,460000.0,2013,2013-09-23,2015-03-24,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,018431853,"FUJITSU AMERICA, INC.",FULL AND OPEN COMPETITION,2015-03-24,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ113C0113_5000_-NONE-_-NONE-/,4,13
1,CONT_AWD_SECHQ115C0087_5000_-NONE-_-NONE-,58268.0,2015,2015-07-19,2016-07-18,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,018431853,"FUJITSU AMERICA, INC.",FULL AND OPEN COMPETITION,2020-07-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_SECHQ115C0087_5000_-NONE-_-NONE-/,1,13
