,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
42,CONT_AWD_DJFA9D903190_1549_NNG07DA41B_8000,6194022.9,2009,2009-08-10,2010-08-09,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-08-09,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903190_1549_NNG07DA41B_8000/,1.0,4
43,CONT_AWD_DJFA9D904032_1549_NNG07DA41B_8000,96797.37,2009,2009-09-06,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904032_1549_NNG07DA41B_8000/,3.0,4
44,CONT_AWD_DJFA9D903990_1549_NNG07DA41B_8000,37173.96,2009,2009-08-18,2010-08-01,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-08-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903990_1549_NNG07DA41B_8000/,3.0,4
45,CONT_AWD_DJFA9D905617_1549_NNG07DA41B_8000,86382.27,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905617_1549_NNG07DA41B_8000/,3.0,4
46,CONT_AWD_DJFA9D904024_1549_NNG07DA41B_8000,10015.53,2009,2009-09-06,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904024_1549_NNG07DA41B_8000/,3.0,4
47,CONT_AWD_DJFA9D905603_1549_NNG07DA41B_8000,182256.72,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905603_1549_NNG07DA41B_8000/,3.0,4
48,CONT_AWD_DJFA9D902729_1549_NNG07DA41B_8000,143476.2,2009,2009-07-06,2009-07-31,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D902729_1549_NNG07DA41B_8000/,3.0,4
49,CONT_AWD_DJFA9D903949_1549_NNG07DA41B_8000,2328151.26,2009,2009-07-09,2010-12-31,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903949_1549_NNG07DA41B_8000/,3.0,4
50,CONT_AWD_DJFA9D905496_1549_NNG07DA41B_8000,165177.05,2009,2009-05-15,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905496_1549_NNG07DA41B_8000/,3.0,4
51,CONT_AWD_DJFA9D902630_1549_NNG07DA41B_8000,2535.61,2009,2009-07-29,2009-08-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-08-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D902630_1549_NNG07DA41B_8000/,3.0,4
52,CONT_AWD_DJFA9D905606_1549_NNG07DA41B_8000,86804.15,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905606_1549_NNG07DA41B_8000/,3.0,4
53,CONT_AWD_DJFA9D902158_1549_NNG07DA41B_8000,5676330.04,2009,2009-04-08,2009-12-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-12-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D902158_1549_NNG07DA41B_8000/,3.0,4
54,CONT_AWD_DJFA9D902144_1549_NNG07DA41B_8000,867467.88,2009,2009-02-24,2010-05-30,D302,ADP SYSTEMS DEVELOPMENT SERVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-05-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D902144_1549_NNG07DA41B_8000/,3.0,4
55,CONT_AWD_DJFA9D905499_1549_NNG07DA41B_8000,36812.85,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905499_1549_NNG07DA41B_8000/,3.0,4
56,CONT_AWD_DJFA9D904008_1549_NNG07DA41B_8000,51991.73,2009,2009-08-15,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904008_1549_NNG07DA41B_8000/,3.0,4
57,CONT_AWD_DJO2009TO09081_1550_NNG07DA41B_8000,142755.3,2009,2009-09-01,2012-09-29,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,COMPETITIVE DELIVERY ORDER,2012-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJO2009TO09081_1550_NNG07DA41B_8000/,7.0,4
58,CONT_AWD_DJFA9D905498_1549_NNG07DA41B_8000,116642.61,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905498_1549_NNG07DA41B_8000/,3.0,4
59,CONT_AWD_DJFA9D904031_1549_NNG07DA41B_8000,48398.69,2009,2009-09-06,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904031_1549_NNG07DA41B_8000/,3.0,4
60,CONT_AWD_DJFA9D905497_1549_NNG07DA41B_8000,102149.45,2009,2009-05-15,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905497_1549_NNG07DA41B_8000/,3.0,4
61,CONT_AWD_DJFA9D905451_1549_NNG07DA41B_8000,3033837.66,2009,2009-04-29,2009-05-29,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-05-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905451_1549_NNG07DA41B_8000/,3.0,4
62,CONT_AWD_DJFA9D905618_1549_NNG07DA41B_8000,66679.35,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905618_1549_NNG07DA41B_8000/,3.0,4
63,CONT_AWD_DJJ09FGATR0299_1501_NNG07DA41B_8000,28228.3,2009,2009-03-30,2009-04-17,7490,MISCELLANEOUS OFFICE MACHINES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,COMPETITIVE DELIVERY ORDER,2009-04-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ09FGATR0299_1501_NNG07DA41B_8000/,3.0,4
64,CONT_AWD_DJFA9D905616_1549_NNG07DA41B_8000,84467.12,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905616_1549_NNG07DA41B_8000/,3.0,4
65,CONT_AWD_DJFA9D903468_1549_NNG07DA41B_8000,36911.09,2009,2009-01-26,2010-01-25,5810,COMM SECURITY EQ & COMPS,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-01-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903468_1549_NNG07DA41B_8000/,1.0,4
66,CONT_AWD_DJFA9D905492_1549_NNG07DA41B_8000,132579.69,2009,2009-05-14,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905492_1549_NNG07DA41B_8000/,3.0,4
67,CONT_AWD_DJFA9D905394_1549_NNG07DA41B_8000,118145.74,2009,2009-08-27,2009-11-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-11-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905394_1549_NNG07DA41B_8000/,30.0,4
68,CONT_AWD_DJFA9D903984_1549_NNG07DA41B_8000,5485.73,2009,2009-08-13,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903984_1549_NNG07DA41B_8000/,3.0,4
69,CONT_AWD_DJFA9D903844_1549_NNG07DA41B_8000,681122.94,2009,2009-08-04,2009-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903844_1549_NNG07DA41B_8000/,1.0,4
70,CONT_AWD_DJFA9D905610_1549_NNG07DA41B_8000,80993.94,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905610_1549_NNG07DA41B_8000/,3.0,4
71,CONT_AWD_DJFA9D905602_1549_NNG07DA41B_8000,117486.09,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905602_1549_NNG07DA41B_8000/,3.0,4
72,CONT_AWD_DJO2009TO09103_1550_NNG07DA41B_8000,219802.3,2009,2009-09-30,2010-09-29,D313,COMPUTER AIDED DESGN/MFG SVCS,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,COMPETITIVE DELIVERY ORDER,2010-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJO2009TO09103_1550_NNG07DA41B_8000/,1.0,4
73,CONT_AWD_DJFA9D905284_1549_-NONE-_-NONE-,52501.58,2009,2009-04-30,2009-06-30,7010,ADPE SYSTEM CONFIGURATION,614948396,"WORLD WIDE TECHNOLOGY, INC",COMPETED UNDER SAP,2009-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905284_1549_-NONE-_-NONE-/,3.0,4
74,CONT_AWD_DJFA9D905615_1549_NNG07DA41B_8000,94886.65,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905615_1549_NNG07DA41B_8000/,3.0,4
75,CONT_AWD_DJJ09G1812_1501_NNG07DA41B_8000,7685.78,2009,2009-03-25,2010-02-06,7030,ADP SOFTWARE,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-02-06,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJJ09G1812_1501_NNG07DA41B_8000/,2.0,4
76,CONT_AWD_DJFA9D903989_1549_NNG07DA41B_8000,37173.96,2009,2009-08-17,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903989_1549_NNG07DA41B_8000/,3.0,4
77,CONT_AWD_DJFA9D904025_1549_NNG07DA41B_8000,120850.44,2009,2009-09-06,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904025_1549_NNG07DA41B_8000/,3.0,4
78,CONT_AWD_DJFA9D904022_1549_NNG07DA41B_8000,3338.51,2009,2009-09-06,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904022_1549_NNG07DA41B_8000/,3.0,4
79,CONT_AWD_DJFA9D903920_1549_NNG07DA41B_8000,70284.45,2009,2009-04-28,2009-12-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-12-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903920_1549_NNG07DA41B_8000/,3.0,4
80,CONT_AWD_DJFA9D903975_1549_NNG07DA41B_8000,42182.96,2009,2009-07-31,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903975_1549_NNG07DA41B_8000/,3.0,4
81,CONT_AWD_DJFA9D903939_1549_NNG07DA41B_8000,437801.31,2009,2009-06-29,2009-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903939_1549_NNG07DA41B_8000/,3.0,4
82,CONT_AWD_DJFA9D904000_1549_NNG07DA41B_8000,86566.43,2009,2009-08-15,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904000_1549_NNG07DA41B_8000/,3.0,4
83,CONT_AWD_DJFM9D903943_1549_NNG07DA41B_8000,102962.86,2009,2009-06-17,2010-05-31,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-05-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFM9D903943_1549_NNG07DA41B_8000/,3.0,4
84,CONT_AWD_DJFA9D906442_1549_NNG07DA41B_8000,17227.23,2009,2009-07-13,2009-08-17,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-08-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D906442_1549_NNG07DA41B_8000/,3.0,4
85,CONT_AWD_DJFA9D903969_1549_NNG07DA41B_8000,11055.72,2009,2009-07-31,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903969_1549_NNG07DA41B_8000/,3.0,4
86,CONT_AWD_DJFA9D903554_1549_NNG07DA41B_8000,2434383.5,2009,2009-07-13,2009-12-31,7035,ADP SUPPORT EQUIPMENT,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,NON-COMPETITIVE DELIVERY ORDER,2009-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903554_1549_NNG07DA41B_8000/,1.0,4
87,CONT_AWD_DJFA9D903985_1549_NNG07DA41B_8000,8228.59,2009,2009-08-13,2010-08-07,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-08-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903985_1549_NNG07DA41B_8000/,3.0,4
88,CONT_AWD_DJFA9D903991_1549_NNG07DA41B_8000,86566.43,2009,2009-08-17,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903991_1549_NNG07DA41B_8000/,3.0,4
89,CONT_AWD_DJFA9D903945_1549_NNG07DA41B_8000,520857.58,2009,2009-06-30,2010-12-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-12-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903945_1549_NNG07DA41B_8000/,3.0,4
90,CONT_AWD_DJFA9D905863_1549_NNG07DA41B_8000,32495.37,2009,2009-07-06,2009-09-30,7050,ADP COMPONENTS,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905863_1549_NNG07DA41B_8000/,1.0,4
91,CONT_AWD_DJFA9D903968_1549_NNG07DA41B_8000,42182.96,2009,2009-07-31,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903968_1549_NNG07DA41B_8000/,3.0,4
92,CONT_AWD_DJFA9D906867_1549_NNG07DA41B_8000,223012.0,2009,2009-09-09,2009-11-30,5810,COMM SECURITY EQ & COMPS,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-11-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D906867_1549_NNG07DA41B_8000/,1.0,4
93,CONT_AWD_DJFA9D903993_1549_NNG07DA41B_8000,78052.4,2009,2009-08-17,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903993_1549_NNG07DA41B_8000/,3.0,4
94,CONT_AWD_DJFA9D902629_1549_NNG07DA41B_8000,14653.35,2009,2009-07-29,2009-08-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-08-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D902629_1549_NNG07DA41B_8000/,3.0,4
95,CONT_AWD_DJFA9D905613_1549_NNG07DA41B_8000,92792.93,2009,2009-05-18,2009-06-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-06-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905613_1549_NNG07DA41B_8000/,3.0,4
96,CONT_AWD_DJFA9D903967_1549_NNG07DA41B_8000,8744.27,2009,2009-07-31,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903967_1549_NNG07DA41B_8000/,3.0,4
97,CONT_AWD_DJFA9D904026_1549_NNG07DA41B_8000,209333.1,2009,2009-09-06,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904026_1549_NNG07DA41B_8000/,3.0,4
98,CONT_AWD_DJFA9D904005_1549_NNG07DA41B_8000,37173.96,2009,2009-08-15,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904005_1549_NNG07DA41B_8000/,3.0,4
99,CONT_AWD_DJFA9D902153_1549_NNG07DA41B_8000,225760.77,2009,2009-03-31,2009-12-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-12-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D902153_1549_NNG07DA41B_8000/,3.0,4
100,CONT_AWD_DJFA9D905625_1549_NNG07DA41B_8000,5013.03,2009,2009-06-06,2009-07-15,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-07-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905625_1549_NNG07DA41B_8000/,3.0,4
101,CONT_AWD_DJFA9D905867_1549_NNG07DA41B_8000,67208.17,2009,2009-07-08,2009-09-30,7050,ADP COMPONENTS,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D905867_1549_NNG07DA41B_8000/,1.0,4
102,CONT_AWD_DJFA9D903944_1549_NNG07DA41B_8000,293625.06,2009,2009-06-30,2010-12-31,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903944_1549_NNG07DA41B_8000/,3.0,4
103,CONT_AWD_DJFA9D904007_1549_NNG07DA41B_8000,52545.72,2009,2009-08-15,2010-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D904007_1549_NNG07DA41B_8000/,3.0,4
104,CONT_AWD_DJFA9D903973_1549_NNG07DA41B_8000,84365.91,2009,2009-07-31,2009-09-30,7010,ADPE SYSTEM CONFIGURATION,614948396,WORLD WIDE TECHNOLOGY INCORPORATED,,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DJFA9D903973_1549_NNG07DA41B_8000/,3.0,4
