,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
16,CONT_AWD_AG3A94P140090_12G2_-NONE-_-NONE-,8768.0,2014,2014-07-21,2014-08-29,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2014-08-29,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3A94P140090_12G2_-NONE-_-NONE-/,3.0,4
17,CONT_AWD_AG91V9P140043_12C2_-NONE-_-NONE-,3527.0,2014,2014-05-02,2014-06-02,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",603814054,"GOVERNMENT ACQUISITIONS, INC.",NOT COMPETED UNDER SAP,2014-06-02,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG91V9P140043_12C2_-NONE-_-NONE-/,1.0,4
18,CONT_AWD_AG3144D140175_1205_AG3142C130018_1205,33500.0,2014,2014-08-19,2014-10-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140175_1205_AG3142C130018_1205/,6.0,4
19,CONT_AWD_AG3J19D140030_1204_AG3142C130018_1205,11164.14,2014,2014-05-30,2015-07-09,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-07-09,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3J19D140030_1204_AG3142C130018_1205/,6.0,4
20,CONT_AWD_AG3142D150040_1205_AG3142C130018_1205,154771.0,2015,2014-11-02,2015-11-01,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-11-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D150040_1205_AG3142C130018_1205/,6.0,4
21,CONT_AWD_AG32KWD140308_12K3_AG3142C130018_1205,47056.0,2014,2014-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140308_12K3_AG3142C130018_1205/,6.0,4
22,CONT_AWD_AG3142D150026_1205_AG3142C130018_1205,56121.29,2014,2014-09-30,2016-01-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-01-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D150026_1205_AG3142C130018_1205/,6.0,4
23,CONT_AWD_AG3144D140261_1205_AG3142C130018_1205,14162.3,2014,2014-09-19,2015-09-18,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140261_1205_AG3142C130018_1205/,6.0,4
24,CONT_AWD_AG84N8P140246_12C2_-NONE-_-NONE-,27400.0,2014,2014-08-26,2014-09-30,5810,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2014-09-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG84N8P140246_12C2_-NONE-_-NONE-/,1.0,4
25,CONT_AWD_AG3142D140053_1205_AG3142C130018_1205,28656.4,2014,2014-02-12,2014-03-03,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-03-03,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140053_1205_AG3142C130018_1205/,6.0,4
26,CONT_AWD_AG32SBD150023_12H2_AG3142C130018_1205,21947.8,2015,2014-12-18,2015-01-30,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-01-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD150023_12H2_AG3142C130018_1205/,6.0,4
27,CONT_AWD_AG3144D140074_1205_AG3142C130018_1205,47869.0,2014,2014-04-01,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140074_1205_AG3142C130018_1205/,6.0,4
28,CONT_AWD_AG3142D150027_1205_AG3142C130018_1205,59229.0,2014,2014-09-30,2015-10-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D150027_1205_AG3142C130018_1205/,6.0,4
29,CONT_AWD_AG3198D140090_12F2_AG3142C130018_1205,96964.48,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140090_12F2_AG3142C130018_1205/,6.0,4
30,CONT_AWD_AG3198D140095_12F2_AG3142C130018_1205,1052171.2,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140095_12F2_AG3142C130018_1205/,6.0,4
31,CONT_AWD_AG32SBP140285_12H2_-NONE-_-NONE-,6166.0,2014,2014-09-26,2015-10-20,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2015-10-20,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBP140285_12H2_-NONE-_-NONE-/,1.0,4
32,CONT_AWD_AG32KWD140310_12K3_AG3142C130018_1205,1401.0,2014,2014-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140310_12K3_AG3142C130018_1205/,6.0,4
33,CONT_AWD_AG3142D140212_1205_AG3142C130018_1205,35197.0,2014,2014-09-02,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140212_1205_AG3142C130018_1205/,6.0,4
34,CONT_AWD_AG946NP140043_12C2_-NONE-_-NONE-,24591.0,2014,2014-09-19,2014-10-30,7035,ADP SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",NOT COMPETED UNDER SAP,2014-10-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG946NP140043_12C2_-NONE-_-NONE-/,1.0,4
35,CONT_AWD_AG7245P140037_1205_-NONE-_-NONE-,14700.0,2014,2014-04-23,2014-05-31,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION,2014-05-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7245P140037_1205_-NONE-_-NONE-/,13.0,4
36,CONT_AWD_AG7245D140063_1205_AG3142C130018_1205,7650.0,2014,2014-08-01,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7245D140063_1205_AG3142C130018_1205/,6.0,4
37,CONT_AWD_AG3142D140226_1205_AG3142C130018_1205,33944.04,2014,2014-09-27,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140226_1205_AG3142C130018_1205/,6.0,4
38,CONT_AWD_AG3142D140098_1205_AG3142C130018_1205,1546000.0,2014,2014-05-23,2017-05-01,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-05-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140098_1205_AG3142C130018_1205/,6.0,4
39,CONT_AWD_AG3198D140098_12F2_AG3142C130018_1205,62404.84,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140098_12F2_AG3142C130018_1205/,6.0,4
40,CONT_AWD_AG3198D140105_12F2_AG3142C130018_1205,331855.92,2014,2014-09-29,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140105_12F2_AG3142C130018_1205/,6.0,4
41,CONT_AWD_AG3144D140147_1205_AG3142C130018_1205,8069596.8,2014,2014-07-23,2015-07-23,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-07-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140147_1205_AG3142C130018_1205/,6.0,4
42,CONT_AWD_AG3198D140107_12F2_AG3142C130018_1205,17513.42,2014,2014-09-29,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140107_12F2_AG3142C130018_1205/,6.0,4
43,CONT_AWD_AG32SBD140172_12H2_AG3142C130018_1205,57736.86,2014,2014-07-28,2014-09-30,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD140172_12H2_AG3142C130018_1205/,6.0,4
44,CONT_AWD_AG6538P150002_12H2_-NONE-_-NONE-,17686.0,2015,2014-10-06,2015-09-28,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,603814054,"GOVERNMENT ACQUISITIONS, INC.",NOT COMPETED,2015-09-29,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG6538P150002_12H2_-NONE-_-NONE-/,1.0,4
45,CONT_AWD_AG32KWD140290_12K3_AG3142C130018_1205,64784.0,2014,2014-09-29,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140290_12K3_AG3142C130018_1205/,6.0,4
46,CONT_AWD_AG3198D140112_12F2_AG3142C130018_1205,37420.0,2014,2014-09-30,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140112_12F2_AG3142C130018_1205/,6.0,4
47,CONT_AWD_AG3142D140249_1205_AG3142C130018_1205,33944.04,2014,2014-09-16,2015-09-30,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140249_1205_AG3142C130018_1205/,6.0,4
48,CONT_AWD_AG32KWD140311_12K3_AG3142C130018_1205,9399.0,2014,2014-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140311_12K3_AG3142C130018_1205/,6.0,4
49,CONT_AWD_AG3198D140097_12F2_AG3142C130018_1205,37454.64,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140097_12F2_AG3142C130018_1205/,6.0,4
50,CONT_AWD_AG3142D140206_1205_AG3142C130018_1205,177000.0,2014,2014-09-16,2016-09-30,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140206_1205_AG3142C130018_1205/,6.0,4
51,CONT_AWD_AG32SBD140293_12H2_AG3142C130018_1205,65000.0,2014,2014-09-22,2015-09-28,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD140293_12H2_AG3142C130018_1205/,6.0,4
52,CONT_AWD_AG32SDD140184_12H2_AG3142C130018_1205,176797.91,2014,2014-08-01,2014-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SDD140184_12H2_AG3142C130018_1205/,6.0,4
53,CONT_AWD_AG3142D140146_1205_AG3142C130018_1205,219090.0,2014,2014-07-23,2017-08-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140146_1205_AG3142C130018_1205/,6.0,4
54,CONT_AWD_AG32SBD140289_12H2_AG3142C130018_1205,267762.92,2014,2014-09-22,2014-12-23,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-12-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD140289_12H2_AG3142C130018_1205/,6.0,4
55,CONT_AWD_AG3144D140260_1205_AG3142C130018_1205,16188.76,2014,2014-09-19,2015-09-18,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140260_1205_AG3142C130018_1205/,6.0,4
56,CONT_AWD_AG3142D140082_1205_AG3142C130018_1205,126361.0,2014,2014-04-16,2015-05-30,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-05-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140082_1205_AG3142C130018_1205/,6.0,4
57,CONT_AWD_AG32KWD140312_12K3_AG3142C130018_1205,15342.0,2014,2014-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140312_12K3_AG3142C130018_1205/,6.0,4
58,CONT_AWD_AG3142D140213_1205_AG3142C130018_1205,120544.28,2014,2014-09-10,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140213_1205_AG3142C130018_1205/,6.0,4
59,CONT_AWD_AG32SBP140059_12H2_-NONE-_-NONE-,31165.62,2014,2014-01-30,2014-03-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,603814054,"GOVERNMENT ACQUISITIONS, INC.",NOT COMPETED UNDER SAP,2014-03-30,SIMPLIFIED ACQUISITION,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBP140059_12H2_-NONE-_-NONE-/,1.0,4
60,CONT_AWD_AG32SBD140325_12H2_AG3142C130018_1205,61303.47,2014,2014-09-29,2014-10-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD140325_12H2_AG3142C130018_1205/,6.0,4
61,CONT_AWD_AG3J19D150012_1204_AG3142C130018_1205,9306.0,2015,2014-12-17,2015-12-16,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-12-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3J19D150012_1204_AG3142C130018_1205/,6.0,4
62,CONT_AWD_AG32KWD150309_12K3_NNG15SD23B_8000,4856.11,2015,2015-09-30,2016-09-30,7045,ADP SUPPLIES,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD150309_12K3_NNG15SD23B_8000/,3.0,4
63,CONT_AWD_AG3198C150029_12F2_-NONE-_-NONE-,35224.0,2015,2015-09-30,2015-11-30,7035,ADP SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",COMPETED UNDER SAP,2015-11-30,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198C150029_12F2_-NONE-_-NONE-/,1.0,4
64,CONT_AWD_AG64WCD150074_1205_NNG15SD23B_8000,35203.0,2015,2015-08-18,2016-08-23,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-08-23,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG64WCD150074_1205_NNG15SD23B_8000/,5.0,4
65,CONT_AWD_AG32SBD150062_12H2_AG3142C130018_1205,235756.8,2015,2015-03-03,2015-09-30,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD150062_12H2_AG3142C130018_1205/,6.0,4
66,CONT_AWD_AG3144D150240_1205_AG3142C130018_1205,275888.23,2015,2015-07-31,2015-08-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D150240_1205_AG3142C130018_1205/,6.0,4
67,CONT_AWD_AG3144D150390_1205_AG3142C130018_1205,4045.3,2015,2015-09-18,2015-10-17,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-10-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D150390_1205_AG3142C130018_1205/,6.0,4
68,CONT_AWD_AG3198D150144_12F2_AG3142C130018_1205,73863.01,2015,2015-09-30,2016-09-29,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D150144_12F2_AG3142C130018_1205/,6.0,4
69,CONT_AWD_AG3144D150186_1205_AG3142C130018_1205,50646.72,2015,2015-06-03,2016-06-02,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-06-02,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D150186_1205_AG3142C130018_1205/,6.0,4
70,CONT_AWD_AG3144D150245_1205_AG3142C130018_1205,5252.1,2015,2015-08-06,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D150245_1205_AG3142C130018_1205/,6.0,4
71,CONT_AWD_AG3144D150482_1205_AG3142C130018_1205,18582.99,2015,2015-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D150482_1205_AG3142C130018_1205/,6.0,4
72,CONT_AWD_AG3198D150149_12F2_AG3142C130018_1205,68729.44,2015,2015-09-30,2015-12-15,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-12-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D150149_12F2_AG3142C130018_1205/,6.0,4
73,CONT_AWD_AG32SDD150274_12H2_HHSN316201500035W_7529,73830.0,2015,2015-09-29,2015-11-16,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION,2015-11-16,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SDD150274_12H2_HHSN316201500035W_7529/,3.0,4
