,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
53,CONT_AWD_HHSH25034068T_7526_HHSH250201200005I_7526,200008.73,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034068T_7526_HHSH250201200005I_7526/,2.0,3
54,CONT_AWD_HHSH25034069T_7526_HHSH250201200005I_7526,1388631.35,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034069T_7526_HHSH250201200005I_7526/,2.0,3
55,CONT_AWD_HHSH25034062T_7526_HHSH250201200005I_7526,227060.21,2015,2015-09-11,2016-09-10,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-10,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034062T_7526_HHSH250201200005I_7526/,2.0,3
56,CONT_AWD_HHSH25034070T_7526_HHSH250201200005I_7526,895975.11,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034070T_7526_HHSH250201200005I_7526/,2.0,3
57,CONT_AWD_HHSH25034055T_7526_HHSH250201200005I_7526,333879.01,2015,2015-01-15,2016-01-19,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-01-19,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034055T_7526_HHSH250201200005I_7526/,2.0,3
58,CONT_AWD_HHSH25034059T_7526_HHSH250201200005I_7526,11965.06,2015,2015-04-02,2016-04-01,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-04-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034059T_7526_HHSH250201200005I_7526/,2.0,3
59,CONT_AWD_HHSH25034071T_7526_HHSH250201200005I_7526,319624.44,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034071T_7526_HHSH250201200005I_7526/,2.0,3
60,CONT_AWD_HHSH25034072T_7526_HHSH250201200005I_7526,1845098.19,2015,2015-09-29,2016-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034072T_7526_HHSH250201200005I_7526/,2.0,3
61,CONT_AWD_HHSH25034058T_7526_HHSH250201200005I_7526,499535.94,2015,2015-04-01,2015-10-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034058T_7526_HHSH250201200005I_7526/,2.0,3
62,CONT_AWD_HHSH25034060T_7526_HHSH250201200005I_7526,399939.19,2015,2015-05-29,2015-08-27,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2015-08-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034060T_7526_HHSH250201200005I_7526/,2.0,3
63,CONT_AWD_HHSH25034073T_7526_HHSH250201200005I_7526,119881.8,2016,2015-12-14,2016-12-13,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-12-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034073T_7526_HHSH250201200005I_7526/,2.0,3
64,CONT_AWD_HHSH25034065T_7526_HHSH250201200005I_7526,1002349.97,2015,2015-09-16,2016-09-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034065T_7526_HHSH250201200005I_7526/,2.0,3
65,CONT_AWD_HHSH25034057T_7526_HHSH250201200005I_7526,5067490.41,2015,2015-03-24,2016-03-23,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-03-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034057T_7526_HHSH250201200005I_7526/,2.0,3
66,CONT_AWD_HHSH25034081T_7526_HHSH250201200005I_7526,6321956.48,2016,2016-09-26,2017-07-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034081T_7526_HHSH250201200005I_7526/,2.0,3
67,CONT_AWD_HHSH25034089T_7526_HHSH250201200005I_7526,113991.24,2016,2016-09-16,2017-09-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034089T_7526_HHSH250201200005I_7526/,2.0,3
68,CONT_AWD_HHSH25034079T_7526_HHSH250201200005I_7526,150272.16,2016,2016-09-29,2017-03-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-03-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034079T_7526_HHSH250201200005I_7526/,2.0,3
69,CONT_AWD_HHSH25034083T_7526_HHSH250201200005I_7526,798064.44,2016,2016-09-24,2017-09-23,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034083T_7526_HHSH250201200005I_7526/,2.0,3
70,CONT_AWD_HHSH25034085T_7526_HHSH250201200005I_7526,718511.28,2016,2016-09-29,2017-07-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-07-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034085T_7526_HHSH250201200005I_7526/,2.0,3
71,CONT_AWD_HHSH25034080T_7526_HHSH250201200005I_7526,479319.59,2016,2016-09-29,2017-03-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-03-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034080T_7526_HHSH250201200005I_7526/,2.0,3
72,CONT_AWD_HHSH25034082T_7526_HHSH250201200005I_7526,849723.68,2016,2016-09-26,2017-07-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034082T_7526_HHSH250201200005I_7526/,2.0,3
73,CONT_AWD_HHSH25034077T_7526_HHSH250201200005I_7526,5956719.15,2016,2016-04-01,2016-12-31,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034077T_7526_HHSH250201200005I_7526/,2.0,3
74,CONT_AWD_HHSH25034092T_7526_HHSH250201200005I_7526,1434556.25,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034092T_7526_HHSH250201200005I_7526/,2.0,3
75,CONT_AWD_HHSH25034091T_7526_HHSH250201200005I_7526,1199498.97,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034091T_7526_HHSH250201200005I_7526/,2.0,3
76,CONT_AWD_HHSH25034078T_7526_HHSH250201200005I_7526,1178605.15,2016,2016-04-11,2016-12-10,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2016-12-10,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034078T_7526_HHSH250201200005I_7526/,2.0,3
77,CONT_AWD_HHSH25034095T_7526_HHSH250201200005I_7526,239451.25,2016,2016-09-29,2017-12-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-12-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034095T_7526_HHSH250201200005I_7526/,2.0,3
78,CONT_AWD_HHSH25034084T_7526_HHSH250201200005I_7526,1299395.68,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034084T_7526_HHSH250201200005I_7526/,2.0,3
79,CONT_AWD_HHSH25034086T_7526_HHSH250201200005I_7526,1435314.94,2016,2016-09-29,2017-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034086T_7526_HHSH250201200005I_7526/,2.0,3
80,CONT_AWD_HHSH25034075T_7526_HHSH250201200005I_7526,7970144.36,2016,2016-08-28,2017-02-24,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-08-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034075T_7526_HHSH250201200005I_7526/,2.0,3
81,CONT_AWD_HHSH25034093T_7526_HHSH250201200005I_7526,899902.26,2016,2016-09-29,2017-10-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-10-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034093T_7526_HHSH250201200005I_7526/,2.0,3
82,CONT_AWD_HHSH25034087T_7526_HHSH250201200005I_7526,945008.75,2016,2016-08-10,2017-09-29,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034087T_7526_HHSH250201200005I_7526/,2.0,3
83,CONT_AWD_HHSH25034074T_7526_HHSH250201200005I_7526,25985.73,2016,2016-06-20,2017-06-19,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-06-19,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034074T_7526_HHSH250201200005I_7526/,2.0,3
84,CONT_AWD_HHSH25034090T_7526_HHSH250201200005I_7526,2179489.12,2016,2016-09-16,2017-11-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-11-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034090T_7526_HHSH250201200005I_7526/,2.0,3
85,CONT_AWD_HHSH25034076T_7526_HHSH250201200005I_7526,224831.33,2016,2016-09-16,2017-08-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-08-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034076T_7526_HHSH250201200005I_7526/,2.0,3
86,CONT_AWD_HHSH25034102T_7526_HHSH250201200005I_7526,2964857.67,2017,2017-07-19,2018-11-18,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-11-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034102T_7526_HHSH250201200005I_7526/,2.0,3
87,CONT_AWD_HHSH25034099T_7526_HHSH250201200005I_7526,286910.37,2017,2017-09-22,2018-09-21,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-21,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034099T_7526_HHSH250201200005I_7526/,2.0,3
88,CONT_AWD_HHSH25034104T_7526_HHSH250201200005I_7526,514680.1,2017,2017-09-15,2018-09-14,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034104T_7526_HHSH250201200005I_7526/,2.0,3
89,CONT_AWD_HHSH25034105T_7526_HHSH250201200005I_7526,497598.28,2017,2017-09-15,2018-09-14,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034105T_7526_HHSH250201200005I_7526/,2.0,3
90,CONT_AWD_HHSH25034100T_7526_HHSH250201200005I_7526,2175802.93,2017,2017-06-27,2018-06-26,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-06-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034100T_7526_HHSH250201200005I_7526/,2.0,3
91,CONT_AWD_HHSH25034096T_7526_HHSH250201200005I_7526,5922798.87,2017,2017-09-21,2018-09-20,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-20,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034096T_7526_HHSH250201200005I_7526/,2.0,3
92,CONT_AWD_HHSH25034094T_7526_HHSH250201200005I_7526,181072.89,2017,2017-02-21,2017-11-21,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-11-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034094T_7526_HHSH250201200005I_7526/,2.0,3
93,CONT_AWD_HHSH25034088T_7526_HHSH250201200005I_7526,661784.0,2017,2017-02-24,2017-11-23,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2017-11-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034088T_7526_HHSH250201200005I_7526/,2.0,3
94,CONT_AWD_HHSH25034097T_7526_HHSH250201200005I_7526,511821.27,2017,2017-04-26,2018-04-26,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-04-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034097T_7526_HHSH250201200005I_7526/,2.0,3
95,CONT_AWD_HHSH25034103T_7526_HHSH250201200005I_7526,1377455.75,2017,2017-08-07,2018-08-06,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-08-06,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034103T_7526_HHSH250201200005I_7526/,2.0,3
96,CONT_AWD_HHSH25034101T_7526_HHSH250201200005I_7526,3893091.26,2017,2017-07-17,2018-09-28,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034101T_7526_HHSH250201200005I_7526/,2.0,3
97,CONT_AWD_HHSH25034098T_7526_HHSH250201200005I_7526,2899417.14,2017,2017-03-27,2018-06-26,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-06-26,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034098T_7526_HHSH250201200005I_7526/,2.0,3
98,CONT_AWD_HHSH25034108T_7526_HHSH250201200005I_7526,228874.56,2017,2017-09-25,2018-09-24,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-24,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034108T_7526_HHSH250201200005I_7526/,2.0,3
99,CONT_AWD_HHSH25034107T_7526_HHSH250201200005I_7526,2196061.29,2017,2017-09-18,2018-09-17,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034107T_7526_HHSH250201200005I_7526/,2.0,3
100,CONT_AWD_HHSH25034110T_7526_HHSH250201200005I_7526,944500.0,2018,2018-03-16,2019-03-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-03-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034110T_7526_HHSH250201200005I_7526/,,3
101,CONT_AWD_HHSH25034111T_7526_HHSH250201200005I_7526,3999953.76,2018,2018-03-16,2018-09-30,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034111T_7526_HHSH250201200005I_7526/,,3
102,CONT_AWD_HHSH25034106T_7526_HHSH250201200005I_7526,296800.27,2018,2018-02-07,2018-09-06,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2018-09-06,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034106T_7526_HHSH250201200005I_7526/,,3
103,CONT_AWD_75R60218F34112_7526_HHSH250201200005I_7526,1951290.0,2018,2018-08-16,2019-08-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-08-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_75R60218F34112_7526_HHSH250201200005I_7526/,,3
104,CONT_AWD_HHSH25034109T_7526_HHSH250201200005I_7526,657681.56,2018,2018-03-16,2019-03-15,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,608999520,"REI SYSTEMS, INC.",FULL AND OPEN COMPETITION,2019-03-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSH25034109T_7526_HHSH250201200005I_7526/,,3
0,CONT_AWD_HHSM500T0001_7530_HHSM500200700015I_7530,3245978.96,2009,2008-12-01,2009-11-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,145969783,CGI FEDERAL INC.,COMPETITIVE DELIVERY ORDER,2014-05-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0001_7530_HHSM500200700015I_7530/,1,4
1,CONT_AWD_HHSM500T0002_7530_HHSM500200700015I_7530,5870981.49,2009,2009-03-01,2009-08-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,145969783,CGI FEDERAL INC.,COMPETITIVE DELIVERY ORDER,2014-07-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0002_7530_HHSM500200700015I_7530/,3,4
2,CONT_AWD_HHSM500T0004_7530_HHSM500200700015I_7530,17065235.0,2009,2009-06-16,2010-05-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,145969783,CGI FEDERAL INC.,NON-COMPETITIVE DELIVERY ORDER,2010-12-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0004_7530_HHSM500200700015I_7530/,1,4
3,CONT_AWD_HHSM500T0003_7530_HHSM500200700015I_7530,1500000.0,2009,2009-03-28,2009-06-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,145969783,CGI FEDERAL INC.,NON-COMPETITIVE DELIVERY ORDER,2009-07-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0003_7530_HHSM500200700015I_7530/,1,4
4,CONT_AWD_HHSM500T0006_7530_HHSM500200700015I_7530,4717398.0,2009,2009-08-01,2011-11-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,145969783,CGI FEDERAL INC.,NON-COMPETITIVE DELIVERY ORDER,2011-11-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500T0006_7530_HHSM500200700015I_7530/,1,4
0,CONT_AWD_HHSF22301002T_7524_HHSF223200850017I_7524,7782075.0,2009,2009-09-19,2014-09-18,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",COMPETITIVE DELIVERY ORDER,2014-09-18,NEGOTIATED PROPOSAL/QUOTE,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSF22301002T_7524_HHSF223200850017I_7524/,4,5
1,CONT_AWD_HHSM500200900083C_7530_-NONE-_-NONE-,3720662.0,2009,2009-09-30,2010-09-29,D301,ADP FACILITY MANAGEMENT,125364740,"BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2010-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HHSM500200900083C_7530_-NONE-_-NONE-/,6,5
