,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
7,CONT_AWD_AG7604D130270_12C2_AG7604C130002_12C2,25000.0,2013,2013-09-25,2014-09-30,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D130270_12C2_AG7604C130002_12C2/,8.0,3
8,CONT_AWD_AG7604D150023_12C2_AG7604C130002_12C2,495608.69,2015,2014-12-10,2015-09-30,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2015-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D150023_12C2_AG7604C130002_12C2/,8.0,3
9,CONT_AWD_AG7604D140074_12C2_AG7604C130002_12C2,2053997.92,2014,2014-04-04,2014-12-22,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2014-12-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D140074_12C2_AG7604C130002_12C2/,8.0,3
10,CONT_AWD_AG7604D140016_12C2_AG7604C130002_12C2,2670445.55,2014,2014-01-10,2014-10-31,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2014-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D140016_12C2_AG7604C130002_12C2/,8.0,3
11,CONT_AWD_AG7604D150004_12C2_AG7604C130002_12C2,107988.16,2015,2014-10-28,2015-10-31,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2015-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D150004_12C2_AG7604C130002_12C2/,8.0,3
12,CONT_AWD_AG7604D140286_12C2_AG7604C130002_12C2,84594.5,2014,2014-09-29,2015-03-31,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D140286_12C2_AG7604C130002_12C2/,8.0,3
13,CONT_AWD_AG7604D150192_12C2_AG7604C130002_12C2,198583.13,2015,2015-10-01,2016-06-30,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D150192_12C2_AG7604C130002_12C2/,8.0,3
14,CONT_AWD_AG7604D150182_12C2_AG7604C130002_12C2,250000.0,2015,2015-09-24,2016-02-29,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2016-02-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D150182_12C2_AG7604C130002_12C2/,8.0,3
15,CONT_AWD_AG7604D160165_12C2_AG7604C130002_12C2,680695.61,2016,2016-07-22,2017-02-28,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160165_12C2_AG7604C130002_12C2/,8.0,3
16,CONT_AWD_AG7604D160124_12C2_AG7604C130002_12C2,78191.6,2016,2016-05-17,2016-11-30,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2016-11-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160124_12C2_AG7604C130002_12C2/,8.0,3
17,CONT_AWD_AG7604D160202_12C2_AG7604C130002_12C2,390381.66,2016,2016-08-26,2017-09-14,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-09-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160202_12C2_AG7604C130002_12C2/,8.0,3
18,CONT_AWD_AG7604D160057_12C2_AG7604C130002_12C2,317206.67,2016,2016-02-29,2019-02-28,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2019-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160057_12C2_AG7604C130002_12C2/,8.0,3
19,CONT_AWD_AG7604D160173_12C2_AG7604C130002_12C2,125712.0,2016,2016-08-05,2018-08-31,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2018-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160173_12C2_AG7604C130002_12C2/,8.0,3
20,CONT_AWD_AG7604D160189_12C2_AG7604C130002_12C2,513986.02,2016,2016-08-23,2017-09-14,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-09-14,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160189_12C2_AG7604C130002_12C2/,8.0,3
21,CONT_AWD_AG7604D160162_12C2_AG7604C130002_12C2,532300.47,2016,2016-07-19,2017-07-31,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2021-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160162_12C2_AG7604C130002_12C2/,8.0,3
22,CONT_AWD_AG7604D170001_12C2_AG7604C130002_12C2,5464408.42,2017,2016-11-28,2017-11-07,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-11-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170001_12C2_AG7604C130002_12C2/,8.0,3
23,CONT_AWD_AG7604D160123_12C2_AG7604C130002_12C2,226191.61,2016,2016-05-17,2017-05-17,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-05-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D160123_12C2_AG7604C130002_12C2/,8.0,3
24,CONT_AWD_AG7604D170208_12C2_AG7604C130002_12C2,473754.0,2017,2017-06-29,2017-11-24,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-11-24,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170208_12C2_AG7604C130002_12C2/,8.0,3
25,CONT_AWD_12760418F0001_12C2_AG7604C130002_12C2,2869130.69,2018,2017-11-06,2018-05-07,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2018-11-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12760418F0001_12C2_AG7604C130002_12C2/,,3
26,CONT_AWD_AG7604D170195_12C2_AG7604C130002_12C2,234374.4,2017,2017-06-20,2018-07-01,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2021-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170195_12C2_AG7604C130002_12C2/,8.0,3
27,CONT_AWD_AG7604D170059_12C2_AG7604C130002_12C2,486467.85,2017,2017-02-22,2017-06-07,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-06-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170059_12C2_AG7604C130002_12C2/,8.0,3
28,CONT_AWD_AG7604D170203_12C2_AG7604C130002_12C2,279195.75,2017,2017-06-28,2018-06-30,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2020-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170203_12C2_AG7604C130002_12C2/,8.0,3
29,CONT_AWD_AG7604D170052_12C2_AG7604C130002_12C2,21126.56,2017,2017-02-14,2017-02-28,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2017-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170052_12C2_AG7604C130002_12C2/,8.0,3
30,CONT_AWD_AG7604D170175_12C2_AG7604C130002_12C2,813534.4,2017,2017-06-06,2018-01-07,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2022-01-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7604D170175_12C2_AG7604C130002_12C2/,8.0,3
31,CONT_AWD_12760418F0256_12C2_AG7604C130002_12C2,504929.52,2018,2018-04-20,2018-11-21,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2020-11-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12760418F0256_12C2_AG7604C130002_12C2/,,3
32,CONT_AWD_12760419F0013_12C2_AG7604C130002_12C2,210401.04,2019,2019-02-06,2021-02-06,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2021-02-06,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12760419F0013_12C2_AG7604C130002_12C2/,,3
33,CONT_AWD_12760419F0097_12C2_AG7604C130002_12C2,2643174.91,2019,2019-05-07,2019-11-07,D308,IT AND TELECOM- PROGRAMMING,007805067,"SNAP, INC.",FULL AND OPEN COMPETITION,2020-05-07,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_12760419F0097_12C2_AG7604C130002_12C2/,,3
0,CONT_AWD_AG7335P090013_12C3_-NONE-_-NONE-,152504.0,2009,2009-08-04,2009-09-30,7025,ADP INPUT/OUTPUT & STORAGE DEVICES,603814054,"GOVERNMENT ACQUISITIONS, INC.",FOLLOW ON TO COMPETED ACTION,2009-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7335P090013_12C3_-NONE-_-NONE-/,1.0,4
1,CONT_AWD_AG7245P100085_1205_-NONE-_-NONE-,96729.37,2010,2010-08-30,2010-09-30,7010,ADPE SYSTEM CONFIGURATION,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7245P100085_1205_-NONE-_-NONE-/,3.0,4
2,CONT_AWD_AG3142D140027_1205_AG3142C130018_1205,143303.4,2014,2013-11-29,2014-11-01,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-11-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140027_1205_AG3142C130018_1205/,6.0,4
3,CONT_AWD_AG3142D130137_1205_AG3142C130018_1205,20000.0,2013,2013-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D130137_1205_AG3142C130018_1205/,6.0,4
4,CONT_AWD_AG3J19D140007_1204_AG3142C130018_1205,32091.08,2014,2013-11-20,2014-09-30,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3J19D140007_1204_AG3142C130018_1205/,6.0,4
5,CONT_AWD_AG3144D140185_1205_AG3142C130018_1205,5723.57,2014,2014-08-26,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140185_1205_AG3142C130018_1205/,6.0,4
6,CONT_AWD_AG3198D140109_12F2_AG3142C130018_1205,54678.6,2014,2014-09-29,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140109_12F2_AG3142C130018_1205/,6.0,4
7,CONT_AWD_AG3144D140181_1205_AG3142C130018_1205,245053.0,2014,2014-08-22,2014-12-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140181_1205_AG3142C130018_1205/,6.0,4
8,CONT_AWD_AG32SBD140320_12H2_AG3142C130018_1205,325000.0,2014,2014-09-29,2016-09-29,7035,ADP SUPPORT EQUIPMENT,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD140320_12H2_AG3142C130018_1205/,6.0,4
9,CONT_AWD_AG3142D140161_1205_AG3142C130018_1205,219090.0,2014,2014-08-04,2017-08-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140161_1205_AG3142C130018_1205/,6.0,4
10,CONT_AWD_AG3142D140130_1205_AG3142C130018_1205,161000.0,2014,2014-07-09,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140130_1205_AG3142C130018_1205/,6.0,4
11,CONT_AWD_AG3144D140250_1205_AG3142C130018_1205,30846.0,2014,2014-09-17,2018-09-29,U099,EDUCATION/TRAINING- OTHER,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140250_1205_AG3142C130018_1205/,6.0,4
12,CONT_AWD_AG3144D140175_1205_AG3142C130018_1205,33500.0,2014,2014-08-19,2014-10-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140175_1205_AG3142C130018_1205/,6.0,4
13,CONT_AWD_AG3J19D140030_1204_AG3142C130018_1205,11164.14,2014,2014-05-30,2015-07-09,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-07-09,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3J19D140030_1204_AG3142C130018_1205/,6.0,4
14,CONT_AWD_AG3142D150040_1205_AG3142C130018_1205,154771.0,2015,2014-11-02,2015-11-01,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-11-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D150040_1205_AG3142C130018_1205/,6.0,4
15,CONT_AWD_AG32KWD140308_12K3_AG3142C130018_1205,47056.0,2014,2014-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140308_12K3_AG3142C130018_1205/,6.0,4
16,CONT_AWD_AG3142D150026_1205_AG3142C130018_1205,56121.29,2014,2014-09-30,2016-01-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2016-01-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D150026_1205_AG3142C130018_1205/,6.0,4
17,CONT_AWD_AG3144D140261_1205_AG3142C130018_1205,14162.3,2014,2014-09-19,2015-09-18,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-09-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140261_1205_AG3142C130018_1205/,6.0,4
18,CONT_AWD_AG3142D140053_1205_AG3142C130018_1205,28656.4,2014,2014-02-12,2014-03-03,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-03-03,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140053_1205_AG3142C130018_1205/,6.0,4
19,CONT_AWD_AG32SBD150023_12H2_AG3142C130018_1205,21947.8,2015,2014-12-18,2015-01-30,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-01-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32SBD150023_12H2_AG3142C130018_1205/,6.0,4
20,CONT_AWD_AG3144D140074_1205_AG3142C130018_1205,47869.0,2014,2014-04-01,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140074_1205_AG3142C130018_1205/,6.0,4
21,CONT_AWD_AG3142D150027_1205_AG3142C130018_1205,59229.0,2014,2014-09-30,2015-10-31,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D150027_1205_AG3142C130018_1205/,6.0,4
22,CONT_AWD_AG3198D140090_12F2_AG3142C130018_1205,96964.48,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140090_12F2_AG3142C130018_1205/,6.0,4
23,CONT_AWD_AG3198D140095_12F2_AG3142C130018_1205,1052171.2,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140095_12F2_AG3142C130018_1205/,6.0,4
24,CONT_AWD_AG32KWD140310_12K3_AG3142C130018_1205,1401.0,2014,2014-09-30,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG32KWD140310_12K3_AG3142C130018_1205/,6.0,4
25,CONT_AWD_AG3142D140212_1205_AG3142C130018_1205,35197.0,2014,2014-09-02,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140212_1205_AG3142C130018_1205/,6.0,4
26,CONT_AWD_AG7245P140037_1205_-NONE-_-NONE-,14700.0,2014,2014-04-23,2014-05-31,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION,2014-05-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7245P140037_1205_-NONE-_-NONE-/,13.0,4
27,CONT_AWD_AG7245D140063_1205_AG3142C130018_1205,7650.0,2014,2014-08-01,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG7245D140063_1205_AG3142C130018_1205/,6.0,4
28,CONT_AWD_AG3142D140226_1205_AG3142C130018_1205,33944.04,2014,2014-09-27,2018-09-29,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2018-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140226_1205_AG3142C130018_1205/,6.0,4
29,CONT_AWD_AG3142D140098_1205_AG3142C130018_1205,1546000.0,2014,2014-05-23,2017-05-01,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2017-05-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3142D140098_1205_AG3142C130018_1205/,6.0,4
30,CONT_AWD_AG3198D140098_12F2_AG3142C130018_1205,62404.84,2014,2014-09-27,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140098_12F2_AG3142C130018_1205/,6.0,4
31,CONT_AWD_AG3198D140105_12F2_AG3142C130018_1205,331855.92,2014,2014-09-29,2014-10-25,7030,ADP SOFTWARE,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2014-10-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3198D140105_12F2_AG3142C130018_1205/,6.0,4
32,CONT_AWD_AG3144D140147_1205_AG3142C130018_1205,8069596.8,2014,2014-07-23,2015-07-23,7050,ADP COMPONENTS,603814054,"GOVERNMENT ACQUISITIONS, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2015-07-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_AG3144D140147_1205_AG3142C130018_1205/,6.0,4
