,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
96,CONT_AWD_70FA3019F00000335_7022_HSFE3017A0002_7022,1923148.13,2019,2019-05-01,2019-11-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000335_7022_HSFE3017A0002_7022/,,3
97,CONT_AWD_70FA3018F00000338_7022_HSFE3017A0002_7022,478721.55,2018,2018-04-05,2018-04-06,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2018-04-06,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3018F00000338_7022_HSFE3017A0002_7022/,1.0,3
98,CONT_AWD_70FA3018F00000351_7022_HSFE3017A0002_7022,280547.95,2018,2018-04-11,2019-04-10,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-04-10,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3018F00000351_7022_HSFE3017A0002_7022/,,3
99,CONT_AWD_70FA3019F00000381_7022_HSFE3017A0002_7022,1125061.89,2019,2019-05-14,2020-05-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-05-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000381_7022_HSFE3017A0002_7022/,,3
100,CONT_AWD_70FA3019F00000376_7022_HSFE3017A0002_7022,89172.27,2019,2019-05-13,2019-06-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-06-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000376_7022_HSFE3017A0002_7022/,,3
101,CONT_AWD_70FA3019F00000293_7022_HSFE3017A0002_7022,364955.55,2019,2019-04-14,2019-06-14,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-06-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000293_7022_HSFE3017A0002_7022/,,3
102,CONT_AWD_70FA3019F00000742_7022_47QTCK18D0014_4732,5383345.31,2019,2019-09-30,2020-09-29,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-09-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000742_7022_47QTCK18D0014_4732/,1.0,3
103,CONT_AWD_70FA3019F00000373_7022_HSFE3017A0002_7022,744358.39,2019,2019-05-13,2020-05-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-05-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000373_7022_HSFE3017A0002_7022/,,3
104,CONT_AWD_70FA3019F00000382_7022_HSFE3017A0002_7022,380115.67,2019,2019-05-14,2020-02-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-02-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000382_7022_HSFE3017A0002_7022/,,3
105,CONT_AWD_70RSAT19P00000012_7001_-NONE-_-NONE-,98752.5,2019,2019-03-06,2020-02-29,7030,INFORMATION TECHNOLOGY SOFTWARE,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,NOT COMPETED UNDER SAP,2020-02-29,SIMPLIFIED ACQUISITION,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70RSAT19P00000012_7001_-NONE-_-NONE-/,1.0,3
106,CONT_AWD_70FA3019F00000114_7022_HSFE3017A0002_7022,1932976.75,2019,2019-02-01,2019-04-18,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-04-18,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000114_7022_HSFE3017A0002_7022/,,3
107,CONT_AWD_70FA3019F00000184_7022_HSFE3017A0002_7022,499908.4,2019,2019-02-13,2019-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000184_7022_HSFE3017A0002_7022/,,3
108,CONT_AWD_70FA3019F00000294_7022_HSFE3017A0002_7022,4278992.68,2019,2019-03-29,2020-02-11,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-02-11,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000294_7022_HSFE3017A0002_7022/,,3
109,CONT_AWD_70FA3019F00000132_7022_HSFE3017A0002_7022,711923.9,2019,2019-05-13,2020-05-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-05-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000132_7022_HSFE3017A0002_7022/,,3
110,CONT_AWD_70FA3019F00000375_7022_HSFE3017A0002_7022,266829.0,2019,2019-05-13,2019-08-13,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2019-08-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000375_7022_HSFE3017A0002_7022/,,3
111,CONT_AWD_70Z03819FM0000029_7008_GS35F110DA_4732,106965.0,2019,2019-09-01,2020-08-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70Z03819FM0000029_7008_GS35F110DA_4732/,2.0,3
112,CONT_AWD_70FA3019F00000651_7022_47QTCK18D0014_4732,1249930.95,2019,2019-09-04,2020-09-05,D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2021-09-05,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70FA3019F00000651_7022_47QTCK18D0014_4732/,1.0,3
113,CONT_AWD_70VT1519F00036_7004_GS35F110DA_4732,22091.7,2019,2019-09-25,2020-09-24,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,FULL AND OPEN COMPETITION,2020-09-24,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_70VT1519F00036_7004_GS35F110DA_4732/,1.0,3
0,CONT_AWD_HSBP1013C00015_7014_-NONE-_-NONE-,48483294.39,2013,2013-01-24,2014-01-23,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,059069211,"NORTHROP GRUMMAN TECHNICAL SERVICES, INC.",FULL AND OPEN COMPETITION,2018-01-23,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1013C00015_7014_-NONE-_-NONE-/,4,4
1,CONT_AWD_HSBP1014C00049_7014_-NONE-_-NONE-,19287367.59,2014,2014-09-18,2015-09-17,D302,IT AND TELECOM- SYSTEMS DEVELOPMENT,059069211,"NORTHROP GRUMMAN TECHNICAL SERVICES, INC.",FULL AND OPEN COMPETITION,2019-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1014C00049_7014_-NONE-_-NONE-/,4,4
0,CONT_AWD_HSCG2309JTA1000_7008_HSBP1008D01873_7014,1236800.0,2009,2008-12-05,2009-10-09,R421,TECHNICAL ASSISTANCE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT AVAILABLE FOR COMPETITION,2009-10-09,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG2309JTA1000_7008_HSBP1008D01873_7014/,1.0,5
1,CONT_AWD_HSBP1009J24793_7014_HSBP1008D01873_7014,157817.0,2009,2008-12-23,2009-04-30,7030,ADP SOFTWARE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2009-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1009J24793_7014_HSBP1008D01873_7014/,1.0,5
2,CONT_AWD_HSCETC09C00006_7012_-NONE-_-NONE-,265050.0,2009,2009-09-19,2010-03-18,D302,ADP SYSTEMS DEVELOPMENT SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-03-18,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETC09C00006_7012_-NONE-_-NONE-/,1.0,5
3,CONT_AWD_HSTS0309JCIO289_7013_HSBP1008D01873_7014,533400.0,2009,2009-05-28,2010-05-31,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-05-31,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSTS0309JCIO289_7013_HSBP1008D01873_7014/,1.0,5
4,CONT_AWD_HSBP1010J00037_7014_HSBP1009D02335_7014,1675540.0,2010,2010-01-01,2010-03-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1010J00037_7014_HSBP1009D02335_7014/,1.0,5
5,CONT_AWD_HSCETC09C00004_7012_-NONE-_-NONE-,449430.0,2009,2009-09-18,2010-09-17,D302,ADP SYSTEMS DEVELOPMENT SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-09-29,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETC09C00004_7012_-NONE-_-NONE-/,1.0,5
6,CONT_AWD_HSSCCG09F00192_7003_HSBP1008D01873_7014,149950.0,2009,2009-03-12,2010-03-12,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,COMPETED UNDER SAP,2010-03-12,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG09F00192_7003_HSBP1008D01873_7014/,1.0,5
7,CONT_AWD_HSCETC09C00005_7012_-NONE-_-NONE-,306344.0,2009,2009-09-18,2010-09-17,D307,AUTOMATED INFORMATION SYSTEM SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-09-17,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETC09C00005_7012_-NONE-_-NONE-/,1.0,5
8,CONT_AWD_HSHQDC09F00053_7001_HSBP1008D01873_7014,199078.0,2009,2009-03-19,2010-03-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-03-31,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC09F00053_7001_HSBP1008D01873_7014/,1.0,5
9,CONT_AWD_HSFEMW10J0011_7022_HSBP1009D02335_7014,0.0,2010,2009-11-16,2010-05-15,D307,AUTOMATED INFORMATION SYSTEM SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-05-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSFEMW10J0011_7022_HSBP1009D02335_7014/,1.0,5
10,CONT_AWD_HSSCCG09J00159_7003_HSBP1008D01873_7014,1408712.0,2009,2009-03-17,2010-03-18,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-03-18,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG09J00159_7003_HSBP1008D01873_7014/,1.0,5
11,CONT_AWD_HSTS0309JCIO252_7013_HSBP1008D01873_7014,383600.0,2009,2009-05-28,2010-05-31,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-05-31,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSTS0309JCIO252_7013_HSBP1008D01873_7014/,1.0,5
12,CONT_AWD_HSCGG809JRXN397_7008_HSBP1008D01873_7014,61750.0,2009,2009-04-15,2009-05-15,L099,TECH REP SVCS /MISC EQ,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2009-05-15,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCGG809JRXN397_7008_HSBP1008D01873_7014/,1.0,5
13,CONT_AWD_HSCG7910JPTD010_7008_HSBP1009D02335_7014,498416.69,2010,2009-11-24,2009-12-25,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2009-12-25,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG7910JPTD010_7008_HSBP1009D02335_7014/,1.0,5
14,CONT_AWD_HSBP1009J28679_7014_HSBP1009D02335_7014,518535.0,2009,2009-09-30,2010-09-29,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2010-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1009J28679_7014_HSBP1009D02335_7014/,1.0,5
15,CONT_AWD_HSCETC09J00009_7012_HSBP1008D01873_7014,92560.0,2009,2009-06-25,2010-06-24,D302,ADP SYSTEMS DEVELOPMENT SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-06-24,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETC09J00009_7012_HSBP1008D01873_7014/,1.0,5
16,CONT_AWD_HSBP1009J26306_7014_HSBP1008D01873_7014,687280.0,2009,2009-05-01,2010-04-30,7030,ADP SOFTWARE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2010-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1009J26306_7014_HSBP1008D01873_7014/,1.0,5
17,CONT_AWD_HSBP1009J25832_7014_HSBP1008D01873_7014,1540313.6,2009,2009-03-31,2009-05-13,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2009-05-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1009J25832_7014_HSBP1008D01873_7014/,1.0,5
18,CONT_AWD_HSBP1010J28957_7014_HSBP1009D02335_7014,275672.0,2010,2009-10-19,2009-10-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2009-10-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1010J28957_7014_HSBP1009D02335_7014/,1.0,5
19,CONT_AWD_HSBP1009J25120_7014_HSBP1008D01873_7014,10318767.5,2009,2009-02-03,2009-09-03,R425,ENGINEERING AND TECHNICAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2009-09-03,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1009J25120_7014_HSBP1008D01873_7014/,1.0,5
20,CONT_AWD_HSBP1009J26565_7014_HSBP1008D01873_7014,985566.4,2009,2009-05-21,2009-06-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2009-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1009J26565_7014_HSBP1008D01873_7014/,1.0,5
21,CONT_AWD_HSCETC09C00003_7012_-NONE-_-NONE-,114449.0,2009,2009-09-19,2010-09-18,D307,AUTOMATED INFORMATION SYSTEM SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-09-18,ONLY ONE SOURCE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETC09C00003_7012_-NONE-_-NONE-/,1.0,5
22,CONT_AWD_HSBP1010J28959_7014_HSBP1009D02335_7014,550744.0,2010,2009-10-19,2010-10-18,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-10-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1010J28959_7014_HSBP1009D02335_7014/,1.0,5
23,CONT_AWD_HSCG2309JTA2103_7008_HSBP1008D01873_7014,1098864.0,2009,2009-03-19,2010-03-19,AD26,SERVICES (MANAGEMENT/SUPPORT),081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT AVAILABLE FOR COMPETITION,2010-03-19,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG2309JTA2103_7008_HSBP1008D01873_7014/,1.0,5
24,CONT_AWD_HSBP1010J28961_7014_HSBP1009D02335_7014,1573074.0,2010,2009-10-19,2009-12-22,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2009-12-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSBP1010J28961_7014_HSBP1009D02335_7014/,1.0,5
25,CONT_AWD_HSCETC09F00010_7012_HSBP1008D01873_7014,114449.0,2009,2009-09-30,2010-09-29,R421,TECHNICAL ASSISTANCE,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,,2010-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCETC09F00010_7012_HSBP1008D01873_7014/,1.0,5
26,CONT_AWD_HSCGG310JPWV425_7008_HSBP1009D02335_7014,78464.0,2010,2010-09-20,2010-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCGG310JPWV425_7008_HSBP1009D02335_7014/,1.0,5
27,CONT_AWD_HSHQDC10J00159_7001_HSBP1009D02335_7014,398796.0,2010,2010-03-23,2011-03-22,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2011-03-22,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC10J00159_7001_HSBP1009D02335_7014/,1.0,5
28,CONT_AWD_HSSCCG10J00040_7003_HSBP1009D02335_7014,4208156.0,2010,2010-01-25,2012-01-24,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2012-01-24,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSCCG10J00040_7003_HSBP1009D02335_7014/,1.0,5
29,CONT_AWD_HSSS0110J0166_7009_HSBP1009D02335_7014,87212.0,2010,2010-09-07,2011-03-15,R414,SYSTEMS ENGINEERING SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2011-03-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSS0110J0166_7009_HSBP1009D02335_7014/,1.0,5
30,CONT_AWD_HSCGG810JRXN409_7008_HSBP1009D02335_7014,65700.0,2010,2010-03-19,2010-04-18,7010,ADPE SYSTEM CONFIGURATION,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2010-04-18,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCGG810JRXN409_7008_HSBP1009D02335_7014/,1.0,5
31,CONT_AWD_HSSS0110J0321_7009_HSBP1009D02335_7014,374242.0,2010,2010-09-29,2011-09-29,J070,MAINT-REP OF ADP EQ & SUPPLIES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2011-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSSS0110J0321_7009_HSBP1009D02335_7014/,1.0,5
32,CONT_AWD_HSCG4411JPCZ021_7008_HSBP1009D02335_7014,99120.0,2011,2010-12-01,2011-11-28,AD25,SERVICES (OPERATIONAL),081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2011-11-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG4411JPCZ021_7008_HSBP1009D02335_7014/,1.0,5
33,CONT_AWD_HSHQDC10J00348_7001_HSBP1009D02335_7014,529680.0,2010,2010-07-28,2011-07-27,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2011-07-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSHQDC10J00348_7001_HSBP1009D02335_7014/,1.0,5
34,CONT_AWD_HSTS0310JCIO085_7013_HSBP1009D02335_7014,999475.0,2010,2010-05-25,2013-05-31,R499,OTHER PROFESSIONAL SERVICES,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2013-05-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSTS0310JCIO085_7013_HSBP1009D02335_7014/,1.0,5
35,CONT_AWD_HSCG2310JRXN533_7008_HSBP1009D02335_7014,300796.0,2010,2010-07-27,2011-07-27,7010,ADPE SYSTEM CONFIGURATION,081466849,MICROSOFT CORPORATION SITZ IN REDMOND CORPORATION,NOT COMPETED,2011-07-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_HSCG2310JRXN533_7008_HSBP1009D02335_7014/,1.0,5
