,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
116,CONT_AWD_TIRNO13D000010015_2050_TIRNO13D00001_2050,24000.0,2014,2014-01-08,2015-01-31,N070,INSTALLATION OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-01-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010015_2050_TIRNO13D00001_2050/,1.0,1
117,CONT_AWD_TIRNO13D000010028_2050_TIRNO13D00001_2050,33515.0,2014,2014-09-30,2014-12-31,D306,IT AND TELECOM- SYSTEMS ANALYSIS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2014-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010028_2050_TIRNO13D00001_2050/,1.0,1
118,CONT_AWD_TIRNO13D000010057_2050_TIRNO13D00001_2050,94500.0,2015,2015-07-24,2016-07-31,N070,INSTALLATION OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2019-07-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010057_2050_TIRNO13D00001_2050/,1.0,1
119,CONT_AWD_TIRNO13D000010036_2050_TIRNO13D00001_2050,132953.26,2015,2015-02-20,2015-03-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010036_2050_TIRNO13D00001_2050/,1.0,1
120,CONT_AWD_TIRNO13D000010068_2050_TIRNO13D00001_2050,0.0,2016,2016-01-01,2016-12-31,7030,INFORMATION TECHNOLOGY SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010068_2050_TIRNO13D00001_2050/,1.0,1
121,CONT_AWD_TIRNO13D000010063_2050_TIRNO13D00001_2050,0.0,2015,2015-09-29,2016-09-30,7030,ADP SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010063_2050_TIRNO13D00001_2050/,1.0,1
122,CONT_AWD_TIRNO13D000010062_2050_TIRNO13D00001_2050,53000.0,2015,2015-09-30,2015-12-31,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010062_2050_TIRNO13D00001_2050/,1.0,1
123,CONT_AWD_TIRNO13D000010031_2050_TIRNO13D00001_2050,0.0,2015,2015-01-16,2015-02-11,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-02-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010031_2050_TIRNO13D00001_2050/,1.0,1
124,CONT_AWD_TIRNO13D000010061_2050_TIRNO13D00001_2050,42000.0,2015,2015-09-30,2016-09-29,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-09-29,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010061_2050_TIRNO13D00001_2050/,1.0,1
125,CONT_AWD_TIRNO13D000010059_2050_TIRNO13D00001_2050,1188435.0,2015,2015-09-29,2016-09-28,7010,ADPE SYSTEM CONFIGURATION,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010059_2050_TIRNO13D00001_2050/,1.0,1
126,CONT_AWD_TIRNO13D000010040_2050_TIRNO13D00001_2050,231863.0,2015,2015-03-01,2015-03-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010040_2050_TIRNO13D00001_2050/,1.0,1
127,CONT_AWD_TIRNO13D000010039_2050_TIRNO13D00001_2050,146913.0,2015,2015-03-01,2015-03-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010039_2050_TIRNO13D00001_2050/,1.0,1
128,CONT_AWD_TIRNO13D000010032_2050_TIRNO13D00001_2050,0.0,2015,2015-01-16,2015-02-11,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-02-11,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010032_2050_TIRNO13D00001_2050/,1.0,1
129,CONT_AWD_TIRNO13D000010044_2050_TIRNO13D00001_2050,277150.48,2015,2015-04-01,2016-01-15,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-01-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010044_2050_TIRNO13D00001_2050/,1.0,1
130,CONT_AWD_TIRNO13D000010041_2050_TIRNO13D00001_2050,23800.0,2015,2015-03-11,2015-04-04,7030,ADP SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-04-04,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010041_2050_TIRNO13D00001_2050/,1.0,1
131,CONT_AWD_TIRNO13D000010066_2050_TIRNO13D00001_2050,0.0,2015,2016-01-01,2016-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010066_2050_TIRNO13D00001_2050/,1.0,1
132,CONT_AWD_TIRNO13D000010067_2050_TIRNO13D00001_2050,217861.54,2016,2016-01-01,2016-12-31,7030,INFORMATION TECHNOLOGY SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010067_2050_TIRNO13D00001_2050/,1.0,1
133,CONT_AWD_TIRNO13D000010053_2050_TIRNO13D00001_2050,231620.5,2015,2015-09-17,2016-09-16,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010053_2050_TIRNO13D00001_2050/,1.0,1
134,CONT_AWD_TIRNO13D000010046_2050_TIRNO13D00001_2050,109265.52,2015,2015-04-01,2015-04-30,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010046_2050_TIRNO13D00001_2050/,1.0,1
135,CONT_AWD_TIRNO13D000010049_2050_TIRNO13D00001_2050,2228321.0,2015,2015-05-01,2015-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010049_2050_TIRNO13D00001_2050/,1.0,1
136,CONT_AWD_TIRNO13D000010034_2050_TIRNO13D00001_2050,162716.0,2015,2015-01-01,2015-03-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010034_2050_TIRNO13D00001_2050/,1.0,1
137,CONT_AWD_TIRNO13D000010033_2050_TIRNO13D00001_2050,463726.0,2015,2015-01-01,2015-02-28,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010033_2050_TIRNO13D00001_2050/,1.0,1
138,CONT_AWD_TIRNO13D000010047_2050_TIRNO13D00001_2050,1238267.5,2015,2015-05-01,2015-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010047_2050_TIRNO13D00001_2050/,1.0,1
139,CONT_AWD_TIRNO13D000010051_2050_TIRNO13D00001_2050,1787560.22,2015,2015-05-01,2016-01-15,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-01-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010051_2050_TIRNO13D00001_2050/,1.0,1
140,CONT_AWD_TIRNO13D000010045_2050_TIRNO13D00001_2050,11304.0,2015,2015-04-01,2015-04-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010045_2050_TIRNO13D00001_2050/,1.0,1
141,CONT_AWD_TIRNO13D000010035_2050_TIRNO13D00001_2050,347609.0,2015,2015-01-01,2015-02-28,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-02-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010035_2050_TIRNO13D00001_2050/,1.0,1
142,CONT_AWD_TIRNO13D000010052_2050_TIRNO13D00001_2050,683706.78,2015,2015-06-01,2016-05-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-05-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010052_2050_TIRNO13D00001_2050/,1.0,1
143,CONT_AWD_TIRNO13D000010058_2050_TIRNO13D00001_2050,2858043.0,2015,2015-09-23,2016-09-30,7025,ADP INPUT/OUTPUT AND STORAGE DEVICES,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2020-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010058_2050_TIRNO13D00001_2050/,1.0,1
144,CONT_AWD_TIRNO13D000010054_2050_TIRNO13D00001_2050,9000000.0,2015,2015-06-28,2016-06-27,W070,LEASE OR RENTAL OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2019-06-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010054_2050_TIRNO13D00001_2050/,1.0,1
145,CONT_AWD_TIRNO13D000010060_2050_TIRNO13D00001_2050,0.0,2015,2015-09-29,2016-09-30,7030,ADP SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010060_2050_TIRNO13D00001_2050/,1.0,1
146,CONT_AWD_TIRNO13D000010043_2050_TIRNO13D00001_2050,146913.0,2015,2015-04-01,2015-04-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-04-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010043_2050_TIRNO13D00001_2050/,1.0,1
147,CONT_AWD_TIRNO13D000010042_2050_TIRNO13D00001_2050,231863.0,2015,2015-04-01,2015-12-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010042_2050_TIRNO13D00001_2050/,1.0,1
148,CONT_AWD_TIRNO13D000010037_2050_TIRNO13D00001_2050,277150.48,2015,2015-02-21,2015-03-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-03-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010037_2050_TIRNO13D00001_2050/,1.0,1
149,CONT_AWD_TIRNO13D000010055_2050_TIRNO13D00001_2050,0.0,2015,2015-07-09,2016-06-27,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2019-06-27,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010055_2050_TIRNO13D00001_2050/,1.0,1
150,CONT_AWD_TIRNO13D000010038_2050_TIRNO13D00001_2050,24900.0,2015,2015-03-02,2016-03-01,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-03-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010038_2050_TIRNO13D00001_2050/,1.0,1
151,CONT_AWD_TIRNO13D000010050_2050_TIRNO13D00001_2050,916390.7,2015,2015-05-01,2016-01-15,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-01-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010050_2050_TIRNO13D00001_2050/,1.0,1
152,CONT_AWD_TIRNO13D000010056_2050_TIRNO13D00001_2050,129960.0,2015,2015-07-20,2015-08-31,7025,ADP INPUT/OUTPUT AND STORAGE DEVICES,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-08-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010056_2050_TIRNO13D00001_2050/,1.0,1
153,CONT_AWD_TIRNO13D000010064_2050_TIRNO13D00001_2050,0.0,2016,2015-12-23,2016-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010064_2050_TIRNO13D00001_2050/,1.0,1
154,CONT_AWD_TIRNO13D000010048_2050_TIRNO13D00001_2050,90432.0,2015,2015-05-01,2015-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2015-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010048_2050_TIRNO13D00001_2050/,1.0,1
155,CONT_AWD_TIRNO13D000010076_2050_TIRNO13D00001_2050,180343.22,2016,2016-09-30,2016-12-15,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2016-12-15,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010076_2050_TIRNO13D00001_2050/,1.0,1
156,CONT_AWD_TIRNO13D000010073_2050_TIRNO13D00001_2050,218016.0,2016,2016-09-17,2017-09-16,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2021-09-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010073_2050_TIRNO13D00001_2050/,1.0,1
157,CONT_AWD_TIRNO13D000010081_2050_TIRNO13D00001_2050,504104.64,2017,2017-01-01,2017-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010081_2050_TIRNO13D00001_2050/,1.0,1
158,CONT_AWD_TIRNO13D000010071_2050_TIRNO13D00001_2050,2428140.25,2016,2016-05-14,2017-05-13,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2021-05-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010071_2050_TIRNO13D00001_2050/,1.0,1
159,CONT_AWD_TIRNO13D000010065_2050_TIRNO13D00001_2050,87454.27,2016,2016-03-23,2017-04-20,7030,INFORMATION TECHNOLOGY SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-04-20,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010065_2050_TIRNO13D00001_2050/,1.0,1
160,CONT_AWD_TIRNO13D000010083_2050_TIRNO13D00001_2050,0.0,2017,2017-01-01,2017-12-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010083_2050_TIRNO13D00001_2050/,1.0,1
161,CONT_AWD_TIRNO13D000010072_2050_TIRNO13D00001_2050,1208751.2,2016,2016-06-01,2017-05-31,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2021-05-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010072_2050_TIRNO13D00001_2050/,1.0,1
162,CONT_AWD_TIRNO13D000010079_2050_TIRNO13D00001_2050,206493.66,2017,2017-01-01,2017-12-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010079_2050_TIRNO13D00001_2050/,1.0,1
163,CONT_AWD_TIRNO13D000010070_2050_TIRNO13D00001_2050,1110145.01,2016,2016-05-14,2017-05-13,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2021-05-13,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010070_2050_TIRNO13D00001_2050/,1.0,1
164,CONT_AWD_TIRNO13D000010080_2050_TIRNO13D00001_2050,166278.74,2017,2016-11-17,2017-11-16,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-11-16,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010080_2050_TIRNO13D00001_2050/,1.0,1
165,CONT_AWD_TCC16HQC0019_2046_-NONE-_-NONE-,3198468.11,2016,2016-06-06,2017-06-05,J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2021-06-05,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TCC16HQC0019_2046_-NONE-_-NONE-/,3.0,1
166,CONT_AWD_TIRNO13D000010082_2050_TIRNO13D00001_2050,2609116.97,2017,2017-01-01,2017-12-31,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-12-31,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010082_2050_TIRNO13D00001_2050/,1.0,1
167,CONT_AWD_TIRNO13D000010078_2050_TIRNO13D00001_2050,6849776.8,2016,2016-09-29,2017-09-28,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-09-28,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010078_2050_TIRNO13D00001_2050/,1.0,1
168,CONT_AWD_TIRNO13D000010074_2050_TIRNO13D00001_2050,4041560.35,2016,2016-09-27,2017-06-30,7021,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-06-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010074_2050_TIRNO13D00001_2050/,1.0,1
169,CONT_AWD_TIRNO13D000010069_2050_TIRNO13D00001_2050,22466.72,2016,2016-03-02,2017-03-01,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-03-01,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010069_2050_TIRNO13D00001_2050/,1.0,1
170,CONT_AWD_TIRNO13D000010075_2050_TIRNO13D00001_2050,1554628.0,2016,2016-10-01,2017-09-30,7030,INFORMATION TECHNOLOGY SOFTWARE,150780674,UNISYS CORPORATION,FULL AND OPEN COMPETITION,2017-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_TIRNO13D000010075_2050_TIRNO13D00001_2050/,1.0,1
