,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
27,CONT_AWD_GSQ0017AJ0060_4732_GS35F088AA_4732,2335084.0,2017,2017-09-01,2018-07-31,R499,SUPPORT- PROFESSIONAL: OTHER,097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2018-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0017AJ0060_4732_GS35F088AA_4732/,1.0,1
28,CONT_AWD_GSQ0017AJ0037_4732_GS00Q09BGD0055_4735,42505601.0,2017,2017-03-29,2018-03-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2022-03-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0017AJ0037_4732_GS00Q09BGD0055_4735/,5.0,1
29,CONT_AWD_47QFMA18F0059_4732_GS03Q17DSA0007_4732,7261927.04,2018,2018-09-26,2019-09-25,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2021-09-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFMA18F0059_4732_GS03Q17DSA0007_4732/,6.0,1
30,CONT_AWD_47QFCA18F0098_4732_GS35F088AA_4732,4896442.0,2018,2018-07-12,2019-08-25,R499,SUPPORT- PROFESSIONAL: OTHER,097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2019-08-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFCA18F0098_4732_GS35F088AA_4732/,1.0,1
31,CONT_AWD_47QFPA19F0070_4732_47QFPA19A0001_4732,6719944.0,2019,2019-08-23,2020-08-22,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2021-08-22,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFPA19F0070_4732_47QFPA19A0001_4732/,,1
32,CONT_AWD_47QFPA19F0031_4732_47QFPA19A0001_4732,2479862.0,2019,2019-05-16,2020-05-15,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2022-11-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFPA19F0031_4732_47QFPA19A0001_4732/,,1
33,CONT_AWD_47QFPA19F0027_4732_47QFPA19A0001_4732,307435.0,2019,2019-05-14,2020-05-13,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2022-11-13,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFPA19F0027_4732_47QFPA19A0001_4732/,,1
34,CONT_AWD_47QFPA19F0069_4732_47QFPA19A0001_4732,13218948.0,2019,2019-08-23,2020-08-22,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2021-08-22,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFPA19F0069_4732_47QFPA19A0001_4732/,,1
35,CONT_AWD_47QTCB19F0004_4732_GS00Q09BGD0055_4735,2849998.62,2019,2019-03-01,2023-09-30,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",097779698,"SRA INTERNATIONAL, INC.",FULL AND OPEN COMPETITION,2023-10-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QTCB19F0004_4732_GS00Q09BGD0055_4735/,1.0,1
0,CONT_AWD_GST0409BF1609_4735_GS35F4581G_4730,90907.01,2009,2009-07-16,2010-07-15,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,077799799,AMERICAN SYSTEMS CORPORATION,,2010-07-15,SIMPLIFIED ACQUISITION,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0409BF1609_4735_GS35F4581G_4730/,4,2
1,CONT_AWD_GST0209CJ0808_4735_GS35F4581G_4730,15619567.72,2009,2009-09-30,2010-09-30,5810,COMM SECURITY EQ & COMPS,077799799,AMERICAN SYSTEMS CORPORATION,COMPETITIVE DELIVERY ORDER,2010-09-30,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0209CJ0808_4735_GS35F4581G_4730/,2,2
2,CONT_AWD_GSQ0910DF0168_4735_GS35F4581G_4730,13000.0,2010,2010-08-30,2011-08-30,7045,ADP SUPPLIES,077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2011-08-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0910DF0168_4735_GS35F4581G_4730/,2,2
3,CONT_AWD_GSTO211CL0002_4732_GS35F4581G_4730,180758.86,2011,2010-12-20,2011-01-14,D317,"AUTO NEWS, DATA & OTHER SVCS",077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2011-01-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSTO211CL0002_4732_GS35F4581G_4730/,1,2
4,CONT_AWD_GST0811BP0153_4732_GS35F4581G_4730,134182.05,2011,2011-06-03,2011-08-31,D316,TELECOMMUNICATION NETWORK MGMT SVCS,077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2011-08-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0811BP0153_4732_GS35F4581G_4730/,2,2
5,CONT_AWD_GST0811BP0239_4732_GS35F4581G_4730,134182.05,2011,2011-06-03,2011-10-31,D316,TELECOMMUNICATION NETWORK MGMT SVCS,077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2011-10-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0811BP0239_4732_GS35F4581G_4730/,2,2
6,CONT_AWD_GSP0313CD0011_4740_GS35F4581G_4730,290684.97,2013,2013-05-03,2013-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2013-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0313CD0011_4740_GS35F4581G_4730/,2,2
7,CONT_AWD_GSQ0317DS0075_4732_GS00Q09BGD0010_4735,1818550.48,2017,2017-09-29,2018-09-28,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2021-09-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0317DS0075_4732_GS00Q09BGD0010_4735/,7,2
8,CONT_AWD_47QFWA18F0089_4732_GS00Q09BGD0010_4735,4862707.72,2018,2018-09-26,2019-09-25,R499,SUPPORT- PROFESSIONAL: OTHER,077799799,AMERICAN SYSTEMS CORPORATION,FULL AND OPEN COMPETITION,2023-09-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_47QFWA18F0089_4732_GS00Q09BGD0010_4735/,1,2
0,CONT_AWD_GSP0009CY5002_4740_GS00P08CYA0021_4740,68983.7,2009,2008-10-01,2009-09-30,D301,ADP FACILITY MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",,,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0009CY5002_4740_GS00P08CYA0021_4740/,0,3
1,CONT_AWD_GST0809BP0002_4740_GS35F4674H_4730,7368526.22,2009,2009-06-05,2010-06-30,D301,ADP FACILITY MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",,2014-06-30,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0809BP0002_4740_GS35F4674H_4730/,5,3
2,CONT_AWD_GSQ0910DF0002_4735_GS35F4674H_4730,231475.0,2010,2009-10-30,2010-10-17,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-10-17,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0910DF0002_4735_GS35F4674H_4730/,3,3
3,CONT_AWD_GSP0009CY0182_4740_GS35F4674H_4730,345000.0,2009,2009-09-09,2009-10-01,D308,PROGRAMMING SERVICES,613194799,"QINETIQ NORTH AMERICA, INC.",COMPETITIVE DELIVERY ORDER,2014-09-30,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0009CY0182_4740_GS35F4674H_4730/,3,3
4,CONT_AWD_GSP0010CY5092_4740_GS00P08CYA0021_4740,67043.0,2010,2010-10-01,2010-10-01,D306,ADP SYSTEMS ANALYSIS SERVICES,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0010CY5092_4740_GS00P08CYA0021_4740/,0,3
5,CONT_AWD_GSQ0910DF2000_4732_GS35F4674H_4730,66859.0,2011,2010-12-01,2011-01-31,R405,OPERATIONS RESEARCH & QUANTITATIVE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2011-01-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0910DF2000_4732_GS35F4674H_4730/,1,3
6,CONT_AWD_GSP0011CY5004_4740_GS00P08CYA0021_4740,40106.58,2011,2010-10-01,2011-09-30,7030,ADP SOFTWARE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY5004_4740_GS00P08CYA0021_4740/,0,3
7,CONT_AWD_GSP0011CY5016_4740_GS00P08CYA0021_4740,491279.0,2011,2010-10-01,2011-09-30,7030,ADP SOFTWARE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY5016_4740_GS00P08CYA0021_4740/,0,3
8,CONT_AWD_GSQ0910DF0144_4735_GS35F4674H_4730,81535.61,2010,2010-09-18,2011-09-17,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2015-10-17,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSQ0910DF0144_4735_GS35F4674H_4730/,2,3
9,CONT_AWD_GSP0011CY5037_4740_GS00P08CYA0021_4740,1031221.0,2011,2011-08-01,2012-07-31,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2012-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY5037_4740_GS00P08CYA0021_4740/,2,3
10,CONT_AWD_GSP0011CY5077_4740_GS00P08CYA0021_4740,1157462.0,2011,2011-09-19,2012-07-31,D308,PROGRAMMING SERVICES,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2012-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY5077_4740_GS00P08CYA0021_4740/,1,3
11,CONT_AWD_GSP0011CY5041_4740_GS00P08CYA0021_4740,104557.0,2011,2011-08-22,2012-02-21,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2012-02-21,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY5041_4740_GS00P08CYA0021_4740/,2,3
12,CONT_AWD_GST0411DB0101_4732_GS00Q09BGD0035_4735,22012912.81,2011,2011-08-01,2012-07-31,H170,QUALITY CONT SV/ADP EQ & SUPPLIES,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0411DB0101_4732_GS00Q09BGD0035_4735/,4,3
13,CONT_AWD_GST0411DB0072_4732_GS35F4674H_4730,2645863.53,2011,2011-04-01,2011-07-31,H170,QUALITY CONT SV/ADP EQ & SUPPLIES,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2011-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0411DB0072_4732_GS35F4674H_4730/,1,3
14,CONT_AWD_GSP0011CY5073_4740_GS00P08CYA0015_4740,38891.0,2011,2011-09-20,2012-09-19,D308,PROGRAMMING SERVICES,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2012-09-19,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY5073_4740_GS00P08CYA0015_4740/,2,3
15,CONT_AWD_GSP0011CY0069_4740_GS35F4674H_4730,2097363.0,2011,2011-10-01,2012-09-30,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2015-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0011CY0069_4740_GS35F4674H_4730/,3,3
16,CONT_AWD_GST11A9BJ6015_4732_GS09K99BHD0007_4735,20193785.27,2011,2011-05-22,2012-05-21,D304,ADP SVCS/TELECOMM & TRANSMISSION,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-05-21,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST11A9BJ6015_4732_GS09K99BHD0007_4735/,1,3
17,CONT_AWD_GSP0012CY5038_4740_GS00P08CYA0015_4740,39062.0,2012,2012-10-01,2013-02-28,D308,IT AND TELECOM- PROGRAMMING,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2013-02-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0012CY5038_4740_GS00P08CYA0015_4740/,2,3
18,CONT_AWD_GSP0012CY5004_4740_GS00P08CYA0021_4740,1198296.0,2012,2012-02-01,2013-01-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2013-04-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0012CY5004_4740_GS00P08CYA0021_4740/,1,3
19,CONT_AWD_GSP0012CY5052_4740_GS00P08CYA0021_4740,93555.0,2012,2012-10-01,2012-12-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2012-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0012CY5052_4740_GS00P08CYA0021_4740/,1,3
20,CONT_AWD_GSP0012CY5032_4740_GS00P08CYA0021_4740,238256.48,2012,2012-06-12,2012-09-30,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2012-09-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541519,OTHER COMPUTER RELATED SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0012CY5032_4740_GS00P08CYA0021_4740/,1,3
21,CONT_AWD_GST4013SJ0066_4732_GS35F4674H_4730,39672.5,2013,2013-07-12,2013-08-12,7030,ADP SOFTWARE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2013-08-12,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST4013SJ0066_4732_GS35F4674H_4730/,1,3
22,CONT_AWD_GSP0013CY5042_4740_GS00P13CYA0027_4740,440778.0,2013,2013-08-01,2014-06-30,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2018-01-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5042_4740_GS00P13CYA0027_4740/,6,3
23,CONT_AWD_GSP0013CY5030_4740_GS00P13CYA0027_4740,121992.0,2013,2013-07-01,2013-09-30,7030,ADP SOFTWARE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5030_4740_GS00P13CYA0027_4740/,1,3
24,CONT_AWD_GSP0013CY5055_4740_GS00P13CYA0027_4740,38644.68,2013,2013-08-31,2014-08-30,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2018-01-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5055_4740_GS00P13CYA0027_4740/,2,3
25,CONT_AWD_GSP0013CY0047_4740_GS35F4674H_4730,683876.0,2013,2013-04-01,2013-07-31,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY0047_4740_GS35F4674H_4730/,1,3
26,CONT_AWD_GSP0013CY5072_4740_GS00P13CYA0027_4740,2576425.71,2013,2013-09-30,2014-09-29,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2016-09-29,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5072_4740_GS00P13CYA0027_4740/,2,3
27,CONT_AWD_GST0713BG0050_4732_GS00Q09BGD0035_4735,81757.28,2013,2013-09-12,2013-12-31,D306,IT AND TELECOM- SYSTEMS ANALYSIS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0713BG0050_4732_GS00Q09BGD0035_4735/,1,3
28,CONT_AWD_GSP0013CY0045_4740_GS35F4674H_4730,181071.0,2013,2013-04-01,2013-07-31,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY0045_4740_GS35F4674H_4730/,1,3
29,CONT_AWD_GSP0013CY5045_4740_GS00P13CYA0027_4740,673950.0,2013,2013-08-01,2014-06-30,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2018-01-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5045_4740_GS00P13CYA0027_4740/,3,3
30,CONT_AWD_GSP0013CY5068_4740_GS00P13CYA0027_4740,158819.12,2013,2013-10-01,2014-01-31,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-05-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5068_4740_GS00P13CYA0027_4740/,1,3
31,CONT_AWD_GSP0013CY5049_4740_GS00P13CYA0027_4740,542148.48,2013,2013-08-01,2014-07-28,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2016-07-28,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5049_4740_GS00P13CYA0027_4740/,21,3
32,CONT_AWD_GSP0013CY0042_4740_GS35F4674H_4730,182285.0,2013,2013-04-01,2013-07-31,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY0042_4740_GS35F4674H_4730/,1,3
33,CONT_AWD_GST0913BH0036_4732_GS35F4674H_4730,167165.0,2013,2013-05-29,2013-07-31,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2013-07-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GST0913BH0036_4732_GS35F4674H_4730/,3,3
34,CONT_AWD_GSP0013CY5071_4740_GS00P13CYA0027_4740,353213.7,2013,2013-09-27,2014-09-14,D301,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2016-09-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY5071_4740_GS00P13CYA0027_4740/,2,3
35,CONT_AWD_GSP0013CY0043_4740_GS35F4674H_4730,284219.0,2013,2013-04-01,2013-07-31,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY0043_4740_GS35F4674H_4730/,1,3
36,CONT_AWD_GSP0013CY0044_4740_GS35F4674H_4730,246868.0,2013,2013-04-01,2013-07-31,D316,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,613194799,"QINETIQ NORTH AMERICA, INC.",FULL AND OPEN COMPETITION,2014-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_GSP0013CY0044_4740_GS35F4674H_4730/,1,3
