,contract_award_unique_key,base_and_exercised_options_value,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,product_or_service_code,product_or_service_code_description,recipient_duns,recipient_name,extent_competed,period_of_performance_potential_end_date,solicitation_procedures,naics_code,naics_description,usaspending_permalink,number_of_offers_received,rank
37,CONT_AWD_DOC56PAPT1002012_1344_DOC50PAPT0501005_1344,849408.0,2010,2009-10-01,2009-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,COMPETITIVE DELIVERY ORDER,2009-12-31,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002012_1344_DOC50PAPT0501005_1344/,2.0,6
38,CONT_AWD_DOC56PAPT1002023_1344_DOC50PAPT0501005_1344,289466.0,2010,2009-10-30,2009-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,COMPETITIVE DELIVERY ORDER,2009-12-31,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002023_1344_DOC50PAPT0501005_1344/,2.0,6
39,CONT_AWD_DOC56PAPT1002043_1344_DOC50PAPT0501005_1344,111235.0,2010,2009-11-03,2009-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2009-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002043_1344_DOC50PAPT0501005_1344/,2.0,6
40,CONT_AWD_DOC56PAPT0902003_1344_DOC50PAPT0501005_1344,4428.0,2009,2009-01-27,2009-01-28,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,COMPETITIVE DELIVERY ORDER,2009-03-13,NEGOTIATED PROPOSAL/QUOTE,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT0902003_1344_DOC50PAPT0501005_1344/,2.0,6
41,CONT_AWD_DOC56PAPT1002005_1344_DOC50PAPT0501005_1344,74154.0,2010,2009-11-03,2009-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2009-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002005_1344_DOC50PAPT0501005_1344/,2.0,6
42,CONT_AWD_DOC56PAPT1102007_1344_DOC50PAPT0501005_1344,289991.0,2011,2010-10-20,2011-03-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102007_1344_DOC50PAPT0501005_1344/,2.0,6
43,CONT_AWD_DOC56PAPT1102056_1344_DOC50PAPT0501005_1344,61000.0,2011,2010-10-26,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102056_1344_DOC50PAPT0501005_1344/,2.0,6
44,CONT_AWD_DOC56PAPT1102017_1344_DOC50PAPT0501005_1344,153667.0,2011,2010-11-09,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102017_1344_DOC50PAPT0501005_1344/,2.0,6
45,CONT_AWD_DOCDG133010CQ00140003_1330_DOCDG133010CQ0014_1330,30130392.27,2010,2010-08-26,2014-05-06,R425,ENGINEERING AND TECHNICAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140003_1330_DOCDG133010CQ0014_1330/,1.0,6
46,CONT_AWD_DOCDG133010CQ00140001_1330_DOCDG133010CQ0014_1330,673487.0,2010,2010-05-07,2014-05-07,R425,ENGINEERING AND TECHNICAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-07,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140001_1330_DOCDG133010CQ0014_1330/,1.0,6
47,CONT_AWD_DOC56PAPT1002033_1344_DOC50PAPT0501005_1344,38634.0,2010,2010-01-28,2010-04-30,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-04-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002033_1344_DOC50PAPT0501005_1344/,2.0,6
48,CONT_AWD_DOCDG133010CQ00140002_1330_DOCDG133010CQ0014_1330,6476619.16,2010,2010-05-07,2014-05-06,R499,OTHER PROFESSIONAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2018-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140002_1330_DOCDG133010CQ0014_1330/,1.0,6
49,CONT_AWD_DOC56PAPT1002016_1344_DOC50PAPT0501005_1344,382180.0,2010,2010-03-04,2010-10-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-10-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002016_1344_DOC50PAPT0501005_1344/,2.0,6
50,CONT_AWD_DOC56PAPT1002013_1344_DOC50PAPT0501005_1344,12770.0,2010,2010-04-12,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002013_1344_DOC50PAPT0501005_1344/,2.0,6
51,CONT_AWD_DOC56PAPT1002020_1344_DOC50PAPT0501005_1344,324986.0,2010,2010-07-26,2010-10-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-10-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002020_1344_DOC50PAPT0501005_1344/,2.0,6
52,CONT_AWD_DOC56PAPT1002003_1344_DOC50PAPT0501005_1344,29999.0,2010,2010-08-30,2010-10-08,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-10-08,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002003_1344_DOC50PAPT0501005_1344/,2.0,6
53,CONT_AWD_DOC56PAPT1102006_1344_DOC50PAPT0501005_1344,167021.0,2011,2010-11-09,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102006_1344_DOC50PAPT0501005_1344/,2.0,6
54,CONT_AWD_DOC56PAPT1102010_1344_DOC50PAPT0501005_1344,199324.0,2011,2010-12-07,2011-03-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102010_1344_DOC50PAPT0501005_1344/,2.0,6
55,CONT_AWD_DOC56PAPT1002030_1344_DOC50PAPT0501005_1344,39905.0,2010,2010-08-06,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002030_1344_DOC50PAPT0501005_1344/,2.0,6
56,CONT_AWD_DOC56PAPT1102034_1344_DOC50PAPT0501005_1344,579289.0,2011,2010-12-07,2011-03-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102034_1344_DOC50PAPT0501005_1344/,2.0,6
57,CONT_AWD_DOC56PAPT1102003_1344_DOC50PAPT0501005_1344,36261.0,2011,2010-10-27,2010-11-26,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-11-26,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102003_1344_DOC50PAPT0501005_1344/,2.0,6
58,CONT_AWD_DOCDG133010CQ00140005_1330_DOCDG133010CQ0014_1330,1838117.52,2010,2010-07-21,2014-05-06,R499,OTHER PROFESSIONAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140005_1330_DOCDG133010CQ0014_1330/,1.0,6
59,CONT_AWD_DOC56PAPT1102023_1344_DOC50PAPT0501005_1344,290319.0,2011,2010-11-09,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102023_1344_DOC50PAPT0501005_1344/,2.0,6
60,CONT_AWD_DOC56PAPT1102016_1344_DOC50PAPT0501005_1344,14370.0,2011,2010-11-08,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102016_1344_DOC50PAPT0501005_1344/,2.0,6
61,CONT_AWD_DOC56PAPT1102001_1344_DOC50PAPT0501005_1344,312523.0,2011,2010-11-18,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102001_1344_DOC50PAPT0501005_1344/,2.0,6
62,CONT_AWD_DOC56PAPT1102004_1344_DOC50PAPT0501005_1344,335273.0,2011,2010-11-09,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102004_1344_DOC50PAPT0501005_1344/,2.0,6
63,CONT_AWD_DOC56PAPT1002011_1344_DOC50PAPT0501005_1344,39200.0,2010,2010-03-16,2010-05-21,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-05-21,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002011_1344_DOC50PAPT0501005_1344/,2.0,6
64,CONT_AWD_DOCDG133010CQ00140006_1330_DOCDG133010CQ0014_1330,10706481.29,2010,2010-08-26,2014-05-06,R425,ENGINEERING AND TECHNICAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140006_1330_DOCDG133010CQ0014_1330/,1.0,6
65,CONT_AWD_DOC56PAPT1002022_1344_DOC50PAPT0501005_1344,46877.0,2010,2010-08-23,2010-10-04,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-10-04,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002022_1344_DOC50PAPT0501005_1344/,2.0,6
66,CONT_AWD_DOC56PAPT1002021_1344_DOC50PAPT0501005_1344,46424.0,2010,2010-08-20,2010-11-15,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-11-15,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002021_1344_DOC50PAPT0501005_1344/,2.0,6
67,CONT_AWD_DOC56PAPT1102009_1344_DOC50PAPT0501005_1344,565085.0,2011,2010-12-06,2011-03-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102009_1344_DOC50PAPT0501005_1344/,2.0,6
68,CONT_AWD_DOC56PAPT1002018_1344_DOC50PAPT0501005_1344,245888.0,2010,2010-07-01,2010-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002018_1344_DOC50PAPT0501005_1344/,2.0,6
69,CONT_AWD_DOC56PAPT1002019_1344_DOC50PAPT0501005_1344,105966.0,2010,2010-06-04,2010-09-14,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-09-14,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002019_1344_DOC50PAPT0501005_1344/,2.0,6
70,CONT_AWD_DOC56PAPT1002014_1344_DOC50PAPT0501005_1344,50816.0,2010,2010-06-03,2010-08-25,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-08-25,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002014_1344_DOC50PAPT0501005_1344/,2.0,6
71,CONT_AWD_DOC56PAPT1102029_1344_DOC50PAPT0501005_1344,223458.0,2011,2010-10-15,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102029_1344_DOC50PAPT0501005_1344/,2.0,6
72,CONT_AWD_DOC56PAPT1102043_1344_DOC50PAPT0501005_1344,117912.0,2011,2010-11-17,2011-03-05,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-03-05,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102043_1344_DOC50PAPT0501005_1344/,2.0,6
73,CONT_AWD_DOC56PAPT1102012_1344_DOC50PAPT0501005_1344,877737.0,2011,2010-10-06,2010-12-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102012_1344_DOC50PAPT0501005_1344/,2.0,6
74,CONT_AWD_DOC56PAPT1102011_1344_DOC50PAPT0501005_1344,290359.0,2011,2010-12-06,2011-04-05,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102011_1344_DOC50PAPT0501005_1344/,2.0,6
75,CONT_AWD_DOCDG133010CQ00140004_1330_DOCDG133010CQ0014_1330,2771374.85,2010,2010-08-02,2014-05-06,R425,ENGINEERING AND TECHNICAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140004_1330_DOCDG133010CQ0014_1330/,1.0,6
76,CONT_AWD_DOC56PAPT1102014_1344_DOC50PAPT0501005_1344,457254.0,2011,2010-12-13,2011-03-31,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102014_1344_DOC50PAPT0501005_1344/,2.0,6
77,CONT_AWD_DOC56PAPT1002002_1344_DOC50PAPT0501005_1344,104965.0,2010,2010-09-02,2010-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2010-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1002002_1344_DOC50PAPT0501005_1344/,2.0,6
78,CONT_AWD_DOC56PAPT1202043_1344_DOC50PAPT0501005_1344,23656.0,2012,2011-10-04,2011-12-31,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1202043_1344_DOC50PAPT0501005_1344/,2.0,6
79,CONT_AWD_DOC56PAPT1102020_1344_DOC50PAPT0501005_1344,359991.0,2011,2011-07-13,2011-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102020_1344_DOC50PAPT0501005_1344/,2.0,6
80,CONT_AWD_DOC56PAPT1102038_1344_DOC50PAPT0501005_1344,102934.0,2011,2011-09-12,2011-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102038_1344_DOC50PAPT0501005_1344/,2.0,6
81,CONT_AWD_DOCDG133010CQ00140013_1330_DOCDG133010CQ0014_1330,4851235.38,2011,2011-09-17,2014-05-06,AD24,SERVICES (ENGINEERING),135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140013_1330_DOCDG133010CQ0014_1330/,1.0,6
82,CONT_AWD_DOC56PAPT1102002_1344_DOC50PAPT0501005_1344,95291.0,2011,2011-02-17,2011-04-30,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102002_1344_DOC50PAPT0501005_1344/,2.0,6
83,CONT_AWD_DOCDG133010CQ00140014_1330_DOCDG133010CQ0014_1330,476683.88,2011,2011-09-16,2014-05-06,R425,ENGINEERING AND TECHNICAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2014-05-06,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140014_1330_DOCDG133010CQ0014_1330/,1.0,6
84,CONT_AWD_DOCDG133010CQ00140011_1330_DOCDG133010CQ0014_1330,32389.35,2011,2011-05-01,2012-03-31,R425,ENGINEERING AND TECHNICAL SERVICES,135962137,COMPUTER SCIENCES CORPORATION,FULL AND OPEN COMPETITION,2012-03-31,NEGOTIATED PROPOSAL/QUOTE,541512,COMPUTER SYSTEMS DESIGN SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOCDG133010CQ00140011_1330_DOCDG133010CQ0014_1330/,1.0,6
85,CONT_AWD_DOC56PAPT1102018_1344_DOC50PAPT0501005_1344,823557.0,2011,2011-05-02,2011-09-08,D302,ADP SYSTEMS DEVELOPMENT SERVICES,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102018_1344_DOC50PAPT0501005_1344/,2.0,6
86,CONT_AWD_DOC56PAPT1202004_1344_DOC50PAPT0501005_1344,257284.0,2012,2011-11-02,2011-11-30,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-11-30,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1202004_1344_DOC50PAPT0501005_1344/,2.0,6
87,CONT_AWD_DOC56PAPT1102035_1344_DOC50PAPT0501005_1344,385102.0,2011,2011-09-12,2011-12-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-12-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102035_1344_DOC50PAPT0501005_1344/,2.0,6
88,CONT_AWD_DOC56PAPT1102030_1344_DOC50PAPT0501005_1344,83281.0,2011,2011-01-08,2011-03-31,D304,ADP SVCS/TELECOMM & TRANSMISSION,135962137,COMPUTER SCIENCES CORPORATION CIVIL GROUP,FULL AND OPEN COMPETITION,2011-03-31,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,https://www.usaspending.gov/#/award/CONT_AWD_DOC56PAPT1102030_1344_DOC50PAPT0501005_1344/,2.0,6
